id,id,lat,lon,risk,risk_all_pois,risk_river,risk_elevation,river_dist,river_dist_normalized,RL,inside,has_edu,edu_type,is_road,is_river,urban_prob,elevation,slope,hrdiff
299,1662,41.14457569444444,-8.572322340425531,3.0501834827576113,1,1.0,2.0501834827576113,3589.261251141192,0.32744810048752243,2,True,False,0,True,True,1,8,0.08888888888888889,0
300,1663,41.14457569444444,-8.571243617021276,2.485434126646008,1,1.0,1.4854341266460078,3565.2704327633246,0.3252594194868078,3,True,True,1,True,True,1,8,0.4111111111111111,0
301,1713,41.145390972222216,-8.669407446808512,3.3994811470498654,1,1.0,2.3994811470498654,9728.960351538888,0.8875725013934097,2,True,False,0,False,True,0,1,0.011111111111111112,0
302,1714,41.145390972222216,-8.668328723404256,3.4269034919524497,1,1.0,2.4269034919524497,9644.15994189542,0.879836164828472,2,True,False,0,False,True,0.55,0,0.011111111111111112,0
303,1715,41.145390972222216,-8.667250000000001,3.4269034919524497,1,1.0,2.4269034919524497,9559.462285672183,0.8721092024522378,2,True,False,0,False,True,0.55,0,0.011111111111111112,0
304,1716,41.145390972222216,-8.666171276595746,3.4269034919524497,1,1.0,2.4269034919524497,9474.870138479793,0.8643918656589068,2,True,False,0,False,True,0,0,0.011111111111111112,0
305,1717,41.145390972222216,-8.66509255319149,3.4269034919524497,1,1.0,2.4269034919524497,9390.386351727198,0.856684414582356,2,True,False,0,False,True,0,0,0.011111111111111112,0
306,1718,41.145390972222216,-8.664013829787235,3.0642649597821388,1,0.6373614678296888,2.4269034919524497,9306.01387664898,0.848987118463549,2,True,False,0,False,False,0,0,0.011111111111111112,0
307,1719,41.145390972222216,-8.66293510638298,3.036405747210552,1,0.6363185940653975,2.4000871531451544,9221.755768525341,0.8413002560355255,2,True,False,0,False,False,0,0,0.022222222222222223,0
308,1720,41.145390972222216,-8.661856382978725,3.036405747210552,1,0.6363185940653975,2.4000871531451544,9137.615191109217,0.8336241159272865,2,True,False,0,False,False,0.10000000000000003,0,0.022222222222222223,0
309,1721,41.145390972222216,-8.66077765957447,2.9836587257978087,1,0.6363185940653975,2.347340131732411,9053.595421267424,0.8259589970872058,2,True,False,0,False,False,0.10000000000000003,0,0.044444444444444446,0
310,1722,41.145390972222216,-8.659698936170214,2.9836587257978087,1,0.6363185940653975,2.347340131732411,8969.699853851482,0.8183052092273951,2,True,False,0,False,False,0.10000000000000003,0,0.044444444444444446,0
311,1723,41.145390972222216,-8.658620212765959,2.9847015995621,1,0.6373614678296888,2.347340131732411,8885.932006806272,0.8106630732897667,2,True,False,0,False,False,0.10000000000000003,0,0.044444444444444446,0
312,1724,41.145390972222216,-8.657541489361703,3.347340131732411,1,1.0,2.347340131732411,8802.295526533464,0.8030329219353382,2,True,False,0,False,True,0.55,0,0.044444444444444446,0
313,1725,41.145390972222216,-8.656462765957448,3.010928592271508,1,0.6373614678292656,2.3735671244422423,8718.794193519356,0.7954151000576599,2,True,False,0,False,False,0.10000000000000003,0,0.03333333333333333,0
314,1726,41.145390972222216,-8.655384042553193,3.063222086017847,1,0.6363185940653975,2.4269034919524497,8635.431928245422,0.787809965322035,2,True,False,0,False,False,0,0,0.011111111111111112,0
315,1727,41.145390972222216,-8.654305319148937,3.064264959781715,1,0.6373614678292656,2.4269034919524497,8552.212797392835,0.7802178887315561,2,True,False,0,False,False,0,0,0.011111111111111112,0
316,1728,41.145390972222216,-8.65322659574468,3.4269034919524497,1,1.0,2.4269034919524497,8469.14102036072,0.7726392552217661,2,True,False,0,False,True,0,0,0.011111111111111112,0
317,1729,41.145390972222216,-8.652147872340425,3.4269034919524497,1,1.0,2.4269034919524497,8386.22097611183,0.7650744642851891,2,True,False,0,False,True,0,0,0.011111111111111112,0
318,1730,41.145390972222216,-8.65106914893617,3.4269034919524497,1,1.0,2.4269034919524497,8303.457210365495,0.7575239306275415,2,True,False,0,False,True,0.10000000000000003,0,0.011111111111111112,0
319,1747,41.145390972222216,-8.63273085106383,3.3208167982296612,1,1.0,2.3208167982296612,6925.773864855148,0.6318379571093903,2,True,False,0,False,True,0.55,1,0.044444444444444446,0
320,1748,41.145390972222216,-8.631652127659574,2.623840292033564,1,0.6373614678296888,1.9864788242038753,6846.844856354188,0.6246372681378685,3,True,False,0,True,False,1,1,0.2,1
321,1749,41.145390972222216,-8.630573404255319,2.218937768567478,1,1.0,1.218937768567478,6768.203018322398,0.6174627777119711,3,True,False,0,True,True,1,-1,0.7111111111111111,0
322,1750,41.145390972222216,-8.629494680851064,2.2161706011566205,1,1.0,1.2161706011566202,6689.858478174691,0.6103154097551865,3,True,False,0,True,True,1,8,0.6111111111111112,0
323,1751,41.145390972222216,-8.628415957446808,1.9419072359907616,1,1.0,0.9419072359907616,6611.821804123343,0.6031961284049216,3,True,False,0,True,True,1,8,0.8666666666666667,0
324,1752,41.145390972222216,-8.627337234042553,1.9414316453742637,1,1.0,0.9414316453742637,6534.104026705572,0.5961059399764617,3,True,False,0,True,True,1,10,0.8444444444444444,0
325,1753,41.145390972222216,-8.626258510638298,1.5787931132039525,1,0.6373614678296888,0.9414316453742637,6456.71666136536,0.5890458950231082,3,True,False,0,True,False,1,10,0.8444444444444444,0
326,1754,41.145390972222216,-8.625179787234043,1.5751387802416863,1,0.6363185940653975,0.9388201861762889,6379.671732123952,0.582017090495638,3,True,False,0,True,False,1,21,0.7222222222222222,0
327,1755,41.145390972222216,-8.624101063829787,1.6188481161621255,1,0.6373614678292656,0.9814866483328599,6302.981796379388,0.5750206720047624,3,True,True,1,True,False,1,21,0.6777777777777778,0
328,1756,41.145390972222216,-8.623022340425532,1.98148664833286,1,1.0,0.9814866483328599,6226.659970866006,0.5680578361894115,3,True,False,0,True,True,1,21,0.6777777777777778,0
329,1757,41.145390972222216,-8.621943617021277,1.9767887743866392,1,1.0,0.9767887743866394,6150.719958809408,0.5611298331940803,3,True,False,0,True,True,1,40,0.4666666666666667,0
330,1758,41.145390972222216,-8.620864893617021,1.9987381705145342,1,1.0,0.9987381705145342,6075.1760783014,0.5542379692574725,3,True,False,0,True,True,1,40,0.4444444444444444,0
331,1759,41.145390972222216,-8.619786170212766,1.997226076677148,1,1.0,0.9972260766771479,6000.043291921909,0.5473836094149068,3,True,False,0,True,True,1,46,0.37777777777777777,0
332,1760,41.145390972222216,-8.61870744680851,1.9226036464018255,1,1.0,0.9226036464018256,5925.337237621805,0.5405681803157547,3,True,False,0,True,True,1,46,0.45555555555555555,0
333,1761,41.145390972222216,-8.617628723404255,1.6625785503288109,1,1.0,0.6625785503288109,5851.07426088035,0.5337931731571628,3,True,False,0,True,True,1,81,0.3888888888888889,0
334,1762,41.145390972222216,-8.61655,1.836705745971432,1,1.0,0.8367057459714321,5777.271448134973,0.5270601467338489,3,True,True,1,True,True,1,81,0.15555555555555556,0
335,1763,41.145390972222216,-8.615471276595745,1.6912927253770758,1,1.0,0.6912927253770758,5703.946661477386,0.5203707306034278,3,True,False,0,True,True,1,89,0.25555555555555554,0
336,1764,41.145390972222216,-8.61439255319149,1.8398810960422163,1,1.0,0.8398810960422163,5631.118574590104,0.5137266283648965,3,True,False,0,True,True,1,66,0.32222222222222224,0
337,1765,41.145390972222216,-8.613313829787234,1.9596740185825987,1,1.0,0.9596740185825988,5558.806709889163,0.5071296210471635,3,True,False,0,True,True,1,66,0.18888888888888888,0
338,1766,41.145390972222216,-8.612235106382979,1.5970354864118645,1,0.6373614678292656,0.9596740185825988,5487.031476813863,0.5005815706022193,3,True,False,0,True,False,1,66,0.18888888888888888,0
339,1767,41.145390972222216,-8.611156382978724,1.628520872443881,1,0.6363185940653975,0.9922022783784837,5415.814211190207,0.4940844234962606,3,True,False,0,True,False,1,66,0.15555555555555556,0
340,1768,41.145390972222216,-8.610077659574468,1.6270186739749835,1,0.6363185940653975,0.990700079909586,5345.177215563276,0.4876402143892111,3,True,False,0,True,False,1,72,0.08888888888888889,0
341,1769,41.145390972222216,-8.608998936170213,1.4564978783648883,1,0.6363185940653975,0.8201792842994908,5275.143800372267,0.4812510698911173,3,True,False,0,True,False,1,72,0.2777777777777778,0
342,1770,41.145390972222216,-8.607920212765958,1.253666076915514,1,0.6363185940653975,0.6173474828501163,5205.738325802539,0.4749192123803088,3,True,False,0,True,False,1,97,0.2777777777777778,0
343,1771,41.145390972222216,-8.606841489361702,1.3903485123617678,1,0.6363185940653975,0.7540299182963703,5136.986244118332,0.4686469638654093,3,True,False,0,True,False,1,97,0.07777777777777778,0
344,1772,41.145390972222216,-8.605762765957447,1.4078765920878864,1,0.6363185940653975,0.7715579980224889,5068.91414223083,0.4624367498688192,3,True,False,0,True,False,1,94,0.08888888888888889,0
345,1773,41.145390972222216,-8.604684042553192,1.3909199635798197,1,0.6363185940653975,0.7546013695144224,5001.549784214725,0.45629110330549877,3,True,False,0,True,False,1,94,0.1111111111111111,0
346,1774,41.145390972222216,-8.603605319148937,1.391873344842234,1,0.6363185940653975,0.7555547507768365,4934.922153426038,0.45021266832537493,3,True,False,0,True,False,1,89,0.16666666666666666,0
347,1775,41.145390972222216,-8.602526595744681,1.391873344842234,1,0.6363185940653975,0.7555547507768365,4869.061493820087,0.4442042040827771,3,True,False,0,True,False,1,89,0.16666666666666666,0
348,1776,41.145390972222216,-8.601447872340426,1.2830614645282803,1,0.5282695150503512,0.7547919494779289,4803.999349995256,0.4382685883896276,3,True,True,1,True,False,1,93,0.12222222222222222,4
349,1777,41.145390972222216,-8.60036914893617,1.1596933026312932,1,0.4049013531533642,0.7547919494779289,4739.7686054209025,0.43240882120297214,3,True,False,0,True,False,1,93,0.12222222222222222,0
350,1778,41.145390972222216,-8.599290425531915,1.2028128644681495,1,0.4049013531533642,0.7979115113147853,4676.40351822104,0.4266280278895224,3,True,False,0,True,False,1,93,0.06666666666666667,0
351,1779,41.145390972222216,-8.59821170212766,1.2028128644681495,1,0.4049013531533642,0.7979115113147853,4613.939753804524,0.4209294622025067,3,True,False,0,True,False,1,93,0.06666666666666667,0
352,1780,41.145390972222216,-8.597132978723405,1.2024099806032877,1,0.4049013531533642,0.7975086274499237,4552.414413533097,0.41531650889705374,3,True,False,0,True,False,1,95,0.044444444444444446,0
353,1781,41.145390972222216,-8.59605425531915,1.1935978207352278,1,0.4049013531533642,0.7886964675818637,4491.866058525879,0.409792685901875,3,True,False,0,True,False,1,95,0.05555555555555555,0
354,1782,41.145390972222216,-8.594975531914894,1.1945942785529609,1,0.4049013531533642,0.7896929253995967,4432.3347275898495,0.4043616459550617,3,True,False,0,True,False,1,90,0.1111111111111111,0
355,1783,41.145390972222216,-8.593896808510639,1.1945942785529609,1,0.4049013531533642,0.7896929253995967,4373.861948165893,0.39902717760269174,3,True,True,1,True,False,1,90,0.1111111111111111,0
356,1784,41.145390972222216,-8.592818085106384,1.1941955444410608,1,0.4049013531533642,0.7892941912876967,4316.4907390677945,0.3937932054487083,3,True,False,0,True,False,1,92,0.08888888888888889,0
357,1785,41.145390972222216,-8.591739361702128,1.2209487606503622,1,0.4049013531533642,0.8160474074969979,4260.265603693096,0.3886637895355464,3,True,False,0,True,False,1,92,0.05555555555555555,0
358,1786,41.145390972222216,-8.590660638297873,1.1351566474646368,1,0.3641829417262339,0.7709737057384031,4205.232512280807,0.38364312372550524,3,True,False,0,True,False,1,97,0.05555555555555555,5
359,1787,41.145390972222216,-8.589581914893618,0.9538031944601255,1,0.2790675775142065,0.674735616945919,4151.43887170823,0.3787355329453138,3,True,False,0,True,False,1,97,0.18888888888888888,5
360,1788,41.145390972222216,-8.588503191489362,0.9401525577290646,1,0.23954549045350407,0.7006070672755605,4098.933481240927,0.37394546914920324,3,True,False,0,True,False,1,80,0.34444444444444444,31
361,1789,41.145390972222216,-8.587424468085107,1.267349891122206,1,0.4049013531533642,0.8624485379688419,4047.7664726037005,0.36927750585158553,3,True,False,0,True,False,1,49,0.4888888888888889,0
362,1790,41.145390972222216,-8.586345744680852,1.4183800522217278,1,0.36498302917537834,1.0533970230463494,3997.989232712255,0.3647363310778676,3,True,False,0,True,False,1,49,0.28888888888888886,0
363,1791,41.145390972222216,-8.585267021276596,1.5872675725326295,1,0.5282695150503512,1.0589980574822784,3949.654307423132,0.3603267385835633,3,True,False,0,True,False,1,28,0.5222222222222223,0
364,1792,41.145390972222216,-8.584188297872341,1.8735532683803602,1,0.6363185940653975,1.2372346743149627,3902.8152847119704,0.3560536171966524,3,True,False,0,True,False,1,28,0.36666666666666664,0
365,1793,41.145390972222216,-8.583109574468086,1.765191795812288,1,0.5282695150505989,1.236922280761689,3857.526655805053,0.3519219381486201,3,True,False,0,True,False,1,29,0.35555555555555557,1
366,1794,41.145390972222216,-8.58203085106383,2.114939142202849,1,0.6373614678296888,1.4775776743731603,3813.84365295622,0.3479367402748533,3,True,False,0,True,False,1,29,0.17777777777777778,13
367,1795,41.145390972222216,-8.580952127659575,2.5671245201281767,1,1.0,1.5671245201281765,3771.822062806995,0.344103112987496,3,True,False,0,True,True,1,16,0.26666666666666666,0
368,1796,41.145390972222216,-8.57987340425532,2.8929402595741953,1,1.0,1.8929402595741953,3731.518014581201,0.3404261769524561,2,True,False,0,True,True,1,16,0.07777777777777778,0
369,1797,41.145390972222216,-8.578794680851065,3.0496658250194817,1,1.0,2.0496658250194817,3692.987742768801,0.3369110624390651,2,True,False,0,True,True,1,9,0.07777777777777778,0
370,1798,41.145390972222216,-8.57771595744681,2.353195004742013,1,0.6373614678296888,1.715833536912324,3656.287324433305,0.3335628853546484,3,True,False,0,True,False,1,9,0.25555555555555554,0
371,1799,41.145390972222216,-8.576637234042552,2.714534155272884,1,1.0,1.714534155272884,3621.4723918452614,0.33038672102809474,3,True,False,0,True,True,1,12,0.2222222222222222,0
372,1800,41.145390972222216,-8.575558510638297,2.6039586783330675,1,1.0,1.6039586783330673,3588.597821787551,0.3273875758651956,3,True,False,0,True,True,1,12,0.28888888888888886,0
373,1801,41.145390972222216,-8.574479787234042,2.6047689630737745,1,1.0,1.6047689630737745,3557.7174035847356,0.32457035706298193,3,True,False,0,True,True,1,10,0.3111111111111111,0
374,1802,41.145390972222216,-8.573401063829786,2.2421304309034635,1,0.6373614678296888,1.6047689630737745,3528.8834886725936,0.32193984063997205,3,True,False,0,True,False,1,10,0.3111111111111111,0
375,1803,41.145390972222216,-8.572322340425531,2.2429411249822477,1,0.6373614678296888,1.605579657152559,3502.1466253054205,0.31950063811054025,3,True,False,0,True,False,1,8,0.3333333333333333,0
376,1804,41.145390972222216,-8.571243617021276,2.485434126646008,1,1.0,1.4854341266460078,3477.5551827879617,0.31725716220361655,3,True,False,0,True,True,1,8,0.4111111111111111,0
377,1805,41.145390972222216,-8.57016489361702,1.8925824723203237,1,1.0,0.8925824723203237,3455.1549703658306,0.31521359209408173,3,True,False,0,True,True,1,45,0.5,0
378,1853,41.14620625,-8.670486170212767,3.3994811470498654,1,1.0,2.3994811470498654,9783.124639617188,0.8925139063245385,2,True,False,0,False,True,0.10000000000000003,1,0.011111111111111112,0
379,1854,41.14620625,-8.669407446808512,3.0368461841347947,1,0.6373650370849294,2.3994811470498654,9697.956128334223,0.884743987867895,2,True,False,0,False,False,0.55,1,0.011111111111111112,0
380,1855,41.14620625,-8.668328723404256,3.4269034919524497,1,1.0,2.4269034919524497,9612.883280247583,0.8769827967592297,2,True,True,1,True,True,1,0,0.011111111111111112,0
381,1856,41.14620625,-8.667250000000001,3.4269034919524497,1,1.0,2.4269034919524497,9527.908657844957,0.8692305667741492,2,True,False,0,True,True,1,0,0.011111111111111112,0
