id,id,lat,lon,risk,risk_all_pois,risk_river,river_dist,river_dist_normalized,RL,inside,has_edu,edu_type,is_road,is_river,urban_prob
53,2391,38.682367191635876,-9.21080762414979,0.9033663244673954,56631.81385798126,0,None,None,3,True,False,0,False,False,0
54,2392,38.682367191635876,-9.209648820277375,0.9066517137405851,56837.71615332062,0,None,None,3,True,False,0,False,False,0
55,2393,38.682367191635876,-9.208490016404959,0.9084065743730866,56947.696981218665,0,None,None,3,True,False,0,False,False,0
56,2394,38.682367191635876,-9.207331212532543,0.9085722005951052,56958.07712690195,0,None,None,3,True,False,0,False,False,0
57,2395,38.682367191635876,-9.206172408660127,0.9071350270259643,56868.00641926861,0,None,None,3,True,False,0,False,False,0
58,2525,38.683270884850806,-9.237460113215356,1.0,62688.05071295985,0,None,None,3,True,False,0,False,False,0
59,2526,38.683270884850806,-9.23630130934294,0.971886907587606,60926.14374381105,0,None,None,3,True,False,0,False,False,0
60,2527,38.683270884850806,-9.235142505470524,0.945991234970935,59303.20716377144,0,None,None,3,True,False,0,False,False,0
61,2528,38.683270884850806,-9.23398370159811,0.922401931696877,57824.815629099714,0,None,None,3,True,False,0,False,False,0
62,2529,38.683270884850806,-9.232824897725694,0.9011716640696462,56494.26984848608,0,None,None,3,True,False,0,False,False,0
63,2530,38.683270884850806,-9.231666093853278,0.8823160293386239,55312.54733454215,0,None,None,3,True,False,0,False,True,0
64,2531,38.683270884850806,-9.230507289980862,0.8658203654775612,54278.729187068304,0,None,None,3,True,False,0,False,True,0
65,2532,38.683270884850806,-9.229348486108446,0.8516538698137411,53390.884937408424,0,None,None,3,True,False,0,False,True,0
66,2533,38.683270884850806,-9.22818968223603,0.8397879600664788,52647.22327357186,0,None,None,3,True,False,0,False,True,0
67,2534,38.683270884850806,-9.227030878363614,0.8302130169100156,52047.14133206553,0,None,None,3,True,False,0,False,True,0
68,2535,38.683270884850806,-9.225872074491198,0.8229461168864999,51591.70933590792,0,None,None,3,True,False,0,False,True,0
69,2536,38.683270884850806,-9.224713270618782,0.8180234334616253,51283.194352711835,0,None,None,3,True,False,0,False,False,0
70,2537,38.683270884850806,-9.223554466746366,0.8154752682080407,51123.49544613213,0,None,None,3,True,False,0,False,False,0
71,2538,38.683270884850806,-9.22239566287395,0.8152882505778049,51111.77465564659,0,None,None,3,True,False,0,False,False,0
72,2539,38.683270884850806,-9.221236859001534,0.8173654653185777,51241.9580973861,0,None,None,3,True,False,0,False,False,0
73,2540,38.683270884850806,-9.220078055129118,0.821497828793159,51500.942057532404,0,None,None,3,True,False,0,False,False,0
74,2541,38.683270884850806,-9.218919251256702,0.8273570463780247,51868.15161758716,0,None,None,3,True,False,0,False,False,0
75,2542,38.683270884850806,-9.217760447384286,0.8345130457049119,52316.633232498665,0,None,None,3,True,False,0,False,False,0
76,2543,38.683270884850806,-9.21660164351187,0.842470549838688,52815.34684908213,0,None,None,3,True,False,0,False,False,0
77,2544,38.683270884850806,-9.215442839639454,0.8507142743100917,53331.99849966702,0,None,None,3,True,False,0,False,False,0
78,2545,38.683270884850806,-9.214284035767038,0.8587517833704228,53835.72619423223,0,None,None,3,True,False,0,False,False,0
79,2546,38.683270884850806,-9.213125231894622,0.8661463224886805,54299.15760245248,0,None,None,3,True,False,0,False,False,0
80,2547,38.683270884850806,-9.211966428022206,0.8725365667287308,54699.64772626909,0,None,None,3,True,False,0,False,False,0
81,2548,38.683270884850806,-9.21080762414979,0.8776440914240259,55019.74710287742,0,None,None,3,True,False,0,False,False,0
82,2549,38.683270884850806,-9.209648820277375,0.8812715354167213,55247.086691037046,0,None,None,3,True,False,0,False,False,0
83,2550,38.683270884850806,-9.208490016404959,0.8832949809535241,55373.90030302568,0,None,None,3,True,False,0,False,False,0
84,2551,38.683270884850806,-9.207331212532543,0.883653606087858,55396.37609879464,0,None,None,3,True,False,0,False,False,0
85,2552,38.683270884850806,-9.206172408660127,0.8823387838961939,55313.97341079781,0,None,None,3,True,False,0,False,False,0
86,2553,38.683270884850806,-9.20501360478771,0.8793839171638625,55128.78566224883,0,None,None,3,True,False,0,False,False,0
87,2683,38.684174578065736,-9.23630130934294,0.9688564624241307,60736.21933511113,0,None,None,3,True,False,0,False,False,0
88,2684,38.684174578065736,-9.235142505470524,0.9429154887217069,59110.443640201935,0,None,None,3,True,False,0,False,False,0
89,2685,38.684174578065736,-9.23398370159811,0.9187293235463154,57594.64550763081,0,None,None,3,True,False,0,False,False,0
90,2686,38.684174578065736,-9.232824897725694,0.8963071410249929,56189.39989934519,0,None,None,3,True,False,0,False,False,0
91,2687,38.684174578065736,-9.231666093853278,0.8756523125334437,54894.91810659194,0,None,None,3,True,False,0,False,False,0
92,2688,38.684174578065736,-9.230507289980862,0.8567777112465583,53712.00691847209,0,None,None,3,True,False,0,False,False,0
93,2689,38.684174578065736,-9.229348486108446,0.8397264317143899,52643.36716159543,0,None,None,3,True,False,0,False,False,0
94,2690,38.684174578065736,-9.22818968223603,0.8245933219445724,51694.943161232506,0,None,None,3,True,False,0,False,False,0
95,2691,38.684174578065736,-9.227030878363614,0.8115394813183244,50876.83135637805,0,None,None,3,True,False,0,False,False,0
96,2692,38.684174578065736,-9.225872074491198,0.8007900591734591,50203.14233229151,0,None,None,3,True,False,0,False,False,0
97,2693,38.684174578065736,-9.224713270618782,0.7926073315406222,49690.3134826063,0,None,None,3,True,False,0,False,True,0
98,2694,38.684174578065736,-9.223554466746366,0.7872375524813955,49353.77807026334,0,None,None,3,True,False,0,False,True,0
99,2695,38.684174578065736,-9.22239566287395,0.7848405515698548,49203.55295275767,0,None,None,3,True,False,0,False,True,0
100,2696,38.684174578065736,-9.221236859001534,0.7854211838340724,49239.94240496844,0,None,None,3,True,False,0,False,True,0
101,2697,38.684174578065736,-9.220078055129118,0.7887853651708556,49450.78276560218,0,None,None,3,True,False,0,False,True,0
102,2698,38.684174578065736,-9.218919251256702,0.7945367565732122,49811.234630714214,0,None,None,3,True,False,0,False,True,0
103,2699,38.684174578065736,-9.217760447384286,0.8021155824165977,50286.21567782019,0,None,None,3,True,False,0,False,True,0
104,2700,38.684174578065736,-9.21660164351187,0.810866295100378,50834.64135210759,0,None,None,3,True,False,0,False,False,0
105,2701,38.684174578065736,-9.215442839639454,0.8201133515168888,51414.173938041815,0,None,None,3,True,False,0,False,False,0
106,2702,38.684174578065736,-9.214284035767038,0.8292264329920356,51985.31003100337,0,None,None,3,True,False,0,False,False,0
107,2703,38.684174578065736,-9.213125231894622,0.8376645767214534,52514.14634774333,0,None,None,3,True,False,0,False,False,0
108,2704,38.684174578065736,-9.211966428022206,0.8449975382896467,52973.71856064596,0,None,None,3,True,False,0,False,False,0
109,2705,38.684174578065736,-9.21080762414979,0.8509086549518794,53344.1807456615,0,None,None,3,True,False,0,False,False,0
110,2706,38.684174578065736,-9.209648820277375,0.8551857250851054,53612.23377820326,0,None,None,3,True,False,0,False,False,0
111,2707,38.684174578065736,-9.208490016404959,0.8577059854062278,53770.18382363822,0,None,None,3,True,False,0,False,False,0
112,2708,38.684174578065736,-9.207331212532543,0.8584196124399034,53814.90833937494,0,None,None,3,True,False,0,False,False,0
113,2709,38.684174578065736,-9.206172408660127,0.8573343740879285,53746.89415625045,0,None,None,3,True,False,0,False,False,0
114,2710,38.684174578065736,-9.20501360478771,0.8545026317101072,53569.42287144374,0,None,None,3,True,False,0,False,False,0
115,2711,38.684174578065736,-9.203854800915295,0.8500109607023609,53287.92034815026,0,None,None,3,True,False,0,False,False,0
116,2712,38.684174578065736,-9.202695997042879,0.8439721385586824,52909.45459047692,0,None,None,3,True,False,0,False,False,0
117,2840,38.685078271280666,-9.23630130934294,0.9592866032775297,60136.45601925708,0,None,None,3,True,False,0,False,False,0
118,2841,38.685078271280666,-9.235142505470524,0.9329502781754391,58485.902815843394,0,None,None,3,True,False,0,False,False,0
119,2842,38.685078271280666,-9.23398370159811,0.9078454651351472,56912.53107836184,0,None,None,3,True,False,0,False,False,0
120,2843,38.685078271280666,-9.232824897725694,0.8839373558219751,55414.15929484797,0,None,None,3,True,False,0,False,False,0
121,2844,38.685078271280666,-9.231666093853278,0.8612122066507731,53989.92612574862,0,None,None,3,True,False,0,False,False,0
122,2845,38.685078271280666,-9.230507289980862,0.8397026599792466,52641.87733666962,0,None,None,3,True,False,0,False,False,0
123,2846,38.685078271280666,-9.229348486108446,0.8195189570183906,51376.92197749741,0,None,None,3,True,False,0,False,False,0
124,2847,38.685078271280666,-9.22818968223603,0.8008798015923756,50208.76667951726,0,None,None,3,True,False,0,False,False,0
125,2848,38.685078271280666,-9.227030878363614,0.7841316531019603,49159.1247862408,0,None,None,3,True,False,0,False,False,0
126,2849,38.685078271280666,-9.225872074491198,0.7697415159351064,48257.2644505166,0,None,None,3,True,False,0,False,False,0
127,2850,38.685078271280666,-9.224713270618782,0.7582495110076299,47537.036192657404,0,None,None,3,True,False,0,False,False,0
128,2851,38.685078271280666,-9.223554466746366,0.7501773299363507,47031.13552982432,0,None,None,3,True,False,0,False,False,0
129,2852,38.685078271280666,-9.22239566287395,0.7459070401496721,46763.50743594316,0,None,None,3,True,False,0,False,False,0
130,2853,38.685078271280666,-9.221236859001534,0.7455642484464076,46742.023954791795,0,None,None,3,True,False,0,False,False,0
131,2854,38.685078271280666,-9.220078055129118,0.7489473021521406,46954.047086708364,0,None,None,3,True,False,0,False,False,0
132,2855,38.685078271280666,-9.218919251256702,0.7555308400407557,47366.65133235486,0,None,None,3,True,False,0,False,False,0
133,2856,38.685078271280666,-9.217760447384286,0.7645424682291818,47931.42913323335,0,None,None,3,True,False,0,False,False,0
134,2857,38.685078271280666,-9.21660164351187,0.7750831194578218,48592.034042386644,0,None,None,3,True,False,0,False,True,0
135,2858,38.685078271280666,-9.215442839639454,0.7862508139155147,49291.93707709011,0,None,None,3,True,False,0,False,True,0
136,2859,38.685078271280666,-9.214284035767038,0.7972363843253782,49980.42601246885,0,None,None,3,True,False,0,False,True,0
137,2860,38.685078271280666,-9.213125231894622,0.8073781960840669,50616.0348083746,0,None,None,3,True,False,0,False,True,0
138,2861,38.685078271280666,-9.211966428022206,0.8161791494162318,51167.60917037038,0,None,None,3,True,False,0,False,True,0
139,2862,38.685078271280666,-9.21080762414979,0.8232975378560579,51613.733631431394,0,None,None,3,True,False,0,False,True,0
140,2863,38.685078271280666,-9.209648820277375,0.828524303338213,51941.30608038246,0,None,None,3,True,False,0,False,False,0
141,2864,38.685078271280666,-9.208490016404959,0.8317562657215896,52143.85999952326,0,None,None,3,True,False,0,False,False,0
142,2865,38.685078271280666,-9.207331212532543,0.8329710491557327,52219.99304697412,0,None,None,3,True,False,0,False,False,0
143,2866,38.685078271280666,-9.206172408660127,0.8322062841277136,52172.06360495962,0,None,None,3,True,False,0,False,False,0
144,2867,38.685078271280666,-9.20501360478771,0.8295436562643526,52005.19108450231,0,None,None,3,True,False,0,False,False,0
145,2868,38.685078271280666,-9.203854800915295,0.8250973294556632,51726.53037808037,0,None,None,3,True,False,0,False,True,0
146,2869,38.685078271280666,-9.202695997042879,0.819005856962347,51344.76491162388,0,None,None,3,True,False,0,False,False,0
147,2870,38.685078271280666,-9.201537193170463,0.8114266170369436,50869.75791312194,0,None,None,3,True,False,0,False,False,0
148,2998,38.685981964495596,-9.235142505470524,0.9172103506398284,57499.44826249574,0,None,None,3,True,False,0,False,False,0
149,2999,38.685981964495596,-9.23398370159811,0.8909568138722609,55854.0835791289,0,None,None,3,True,False,0,False,False,0
150,3000,38.685981964495596,-9.232824897725694,0.8653269683771738,54247.80694710344,0,None,None,3,True,False,0,False,False,0
151,3001,38.685981964495596,-9.231666093853278,0.840272106051675,52677.56572657879,0,None,None,3,True,False,0,False,False,0
152,3002,38.685981964495596,-9.230507289980862,0.8158237829351614,51145.33760129448,0,None,None,3,True,False,0,False,False,0
153,3003,38.685981964495596,-9.229348486108446,0.7921414603506972,49661.116349675714,0,None,None,3,True,False,0,False,False,0
154,3004,38.685981964495596,-9.22818968223603,0.7695624797323932,48246.04387297703,0,None,None,3,True,False,0,False,False,0
155,3005,38.685981964495596,-9.227030878363614,0.7486384066526647,46934.68795234912,0,None,None,3,True,False,0,False,False,0
156,3006,38.685981964495596,-9.225872074491198,0.7301331134842064,45774.92208520908,0,None,None,3,True,False,0,False,False,0
157,3007,38.685981964495596,-9.224713270618782,0.7149557230395925,44823.7229212897,0,None,None,3,True,False,0,False,False,0
158,3008,38.685981964495596,-9.223554466746366,0.7040148681182363,44138.03640016245,0,None,None,3,True,False,0,False,False,0
159,3009,38.685981964495596,-9.22239566287395,0.6980138474301464,43761.93973967232,0,None,None,3,True,False,0,False,False,0
160,3010,38.685981964495596,-9.221236859001534,0.6972473234162303,43713.90005829087,0,None,None,3,True,False,0,False,False,0
161,3011,38.685981964495596,-9.220078055129118,0.7014802376040734,43979.18574433235,0,None,None,3,True,False,0,False,False,0
162,3012,38.685981964495596,-9.218919251256702,0.7099640698471257,44510.88545686676,0,None,None,3,True,False,0,False,False,0
163,3013,38.685981964495596,-9.217760447384286,0.7215834650692194,45239.09753395849,0,None,None,3,True,False,0,False,False,0
164,3014,38.685981964495596,-9.21660164351187,0.7350693767397697,46084.28814511986,0,None,None,3,True,False,0,False,False,0
165,3015,38.685981964495596,-9.215442839639454,0.7491998488952917,46969.87472531413,0,None,None,3,True,False,0,False,False,0
166,3016,38.685981964495596,-9.214284035767038,0.7629362300227921,47830.762787160966,0,None,None,3,True,False,0,False,False,0
167,3017,38.685981964495596,-9.213125231894622,0.7754830035842897,48617.095626467846,0,None,None,3,True,False,0,False,False,0
168,3018,38.685981964495596,-9.211966428022206,0.7862878962247439,49294.26110384976,0,None,None,3,True,False,0,False,False,0
169,3019,38.685981964495596,-9.21080762414979,0.7950081565324824,49840.77826331467,0,None,None,3,True,False,0,False,False,0
170,3020,38.685981964495596,-9.209648820277375,0.8014649816858123,50245.441153805215,0,None,None,3,True,False,0,False,True,0
171,3021,38.685981964495596,-9.208490016404959,0.8055996843218607,50504.5717141487,0,None,None,3,True,False,0,False,True,0
172,3022,38.685981964495596,-9.207331212532543,0.8074377440665331,50619.76680639769,0,None,None,3,True,False,0,False,True,0
173,3023,38.685981964495596,-9.206172408660127,0.807062120515074,50596.22568387072,0,None,None,3,True,False,0,False,True,0
174,3024,38.685981964495596,-9.20501360478771,0.8045948446952963,50441.59628921322,0,None,None,3,True,False,0,False,True,0
175,3025,38.685981964495596,-9.203854800915295,0.8001850939512208,50165.22788213004,0,None,None,3,True,False,0,False,True,0
176,3026,38.685981964495596,-9.202695997042879,0.7940019278992608,49777.715786393834,0,None,None,3,True,False,0,False,True,0
177,3027,38.685981964495596,-9.201537193170463,0.7862301297634282,49290.64075752563,0,None,None,3,True,False,0,False,True,0
178,3028,38.685981964495596,-9.200378389298047,0.7770679007592254,48716.4244849563,0,None,None,3,True,False,0,False,True,0
179,3156,38.686885657710526,-9.23398370159811,0.8692268847490656,54492.22295562851,0,None,None,3,True,False,0,False,False,0
180,3157,38.686885657710526,-9.232824897725694,0.8417117805497243,52767.79317271703,0,None,None,3,True,False,0,False,False,0
181,3158,38.686885657710526,-9.231666093853278,0.8141001834595896,51037.31597622799,0,None,None,3,True,False,0,False,False,0
182,3159,38.686885657710526,-9.230507289980862,0.786384496592742,49300.3152532511,0,None,None,3,True,False,0,False,False,0
183,3160,38.686885657710526,-9.229348486108446,0.7587363706008474,47567.54871321913,0,None,None,3,True,False,0,False,False,0
184,3161,38.686885657710526,-9.22818968223603,0.7315899225916904,45866.223393565466,0,None,None,3,True,False,0,False,False,0
185,3162,38.686885657710526,-9.227030878363614,0.7057160083235449,44244.65045525341,0,None,None,3,True,False,0,False,False,0
186,3163,38.686885657710526,-9.225872074491198,0.6822476620638684,42773.83955253352,0,None,None,3,True,False,0,False,False,0
187,3164,38.686885657710526,-9.224713270618782,0.6626032663954324,41542.68372217475,0,None,None,3,True,False,0,False,False,0
188,3165,38.686885657710526,-9.223554466746366,0.6482668917475194,40644.19279723651,0,None,None,3,True,False,0,False,False,0
189,3166,38.686885657710526,-9.22239566287395,0.6404433234343059,40153.873221842325,0,None,None,3,True,False,0,False,False,0
190,3167,38.686885657710526,-9.221236859001534,0.6396944290602835,40106.938427285015,0,None,None,3,True,False,0,False,False,0
191,3168,38.686885657710526,-9.220078055129118,0.6457192397017836,40484.52605447828,0,None,None,3,True,False,0,False,False,0
192,3169,38.686885657710526,-9.218919251256702,0.6573936441237495,41216.18567448703,0,None,None,3,True,False,0,False,False,0
193,3170,38.686885657710526,-9.217760447384286,0.6730502084781995,42197.415680933096,0,None,None,3,True,False,0,False,False,0
194,3171,38.686885657710526,-9.21660164351187,0.6908584974415315,43313.49882016389,0,None,None,3,True,False,0,False,False,0
195,3172,38.686885657710526,-9.215442839639454,0.7091494579788916,44459.83200793489,0,None,None,3,True,False,0,False,False,0
196,3173,38.686885657710526,-9.214284035767038,0.7266002215135523,45553.50827227682,0,None,None,3,True,False,0,False,False,0
197,3174,38.686885657710526,-9.213125231894622,0.7422816924766424,46536.29922857134,0,None,None,3,True,False,0,False,False,0
198,3175,38.686885657710526,-9.211966428022206,0.7556172601288705,47372.067462081555,0,None,None,3,True,False,0,False,False,0
199,3176,38.686885657710526,-9.21080762414979,0.7663044457856383,48041.855993810095,0,None,None,3,True,False,0,False,False,0
200,3177,38.686885657710526,-9.209648820277375,0.7742343682844373,48538.84101098608,0,None,None,3,True,False,0,False,False,0
201,3178,38.686885657710526,-9.208490016404959,0.7794254335338056,48864.176050831644,0,None,None,3,True,False,0,False,False,0
202,3179,38.686885657710526,-9.207331212532543,0.7819752910514951,49023.98101518245,0,None,None,3,True,False,0,False,False,0
203,3180,38.686885657710526,-9.206172408660127,0.7820290812366709,49027.35215986987,0,None,None,3,True,False,0,False,False,0
204,3181,38.686885657710526,-9.20501360478771,0.7797600891305947,48885.14962497987,0,None,None,3,True,False,0,False,False,0
205,3182,38.686885657710526,-9.203854800915295,0.7753590151204843,48609.32500716819,0,None,None,3,True,False,0,False,False,0
206,3183,38.686885657710526,-9.202695997042879,0.76902885732376,48212.600627855754,0,None,None,3,True,False,0,False,False,0
207,3184,38.686885657710526,-9.201537193170463,0.7609832320846323,47708.36427519719,0,None,None,3,True,False,0,False,False,0
208,3185,38.686885657710526,-9.200378389298047,0.7514465935528045,47110.682965542605,0,None,None,3,True,False,0,False,False,0
209,3186,38.686885657710526,-9.199219585425631,0.7406551994414214,46434.363469531025,0,None,None,3,True,False,0,False,False,0
210,3313,38.687789350925456,-9.23398370159811,0.8437731384657818,52896.98283370967,0,None,None,3,True,False,0,False,False,0
211,3314,38.687789350925456,-9.232824897725694,0.8143088779178816,51050.395299380834,0,None,None,3,True,False,0,False,False,0
212,3315,38.687789350925456,-9.231666093853278,0.7839852063761584,49149.94666015582,0,None,None,3,True,False,0,False,False,0
213,3316,38.687789350925456,-9.230507289980862,0.7526964461864735,47189.01387390967,0,None,None,3,True,False,0,False,False,0
214,3317,38.687789350925456,-9.229348486108446,0.7205607334042698,45175.000777130364,0,None,None,3,True,False,0,False,False,0
215,3318,38.687789350925456,-9.22818968223603,0.6880541225249485,43137.742712043415,0,None,None,3,True,False,0,False,False,0
216,3319,38.687789350925456,-9.227030878363614,0.6561554166557139,41138.58333984093,0,None,None,3,True,False,0,False,False,0
217,3320,38.687789350925456,-9.225872074491198,0.6264425199022524,39276.41324856906,0,None,None,3,True,False,0,False,False,0
218,3321,38.687789350925456,-9.224713270618782,0.6010392137203503,37684.33431449983,0,None,None,3,True,False,0,False,False,0
219,3322,38.687789350925456,-9.223554466746366,0.5823066196852722,36510.32302123887,0,None,None,3,True,False,0,False,False,0
220,3323,38.687789350925456,-9.22239566287395,0.5722660655802736,35881.06025668034,0,None,None,3,True,False,0,False,False,0
221,3324,38.687789350925456,-9.221236859001534,0.571932743209378,35860.17023861904,0,None,None,3,True,False,0,False,False,0
222,3325,38.687789350925456,-9.220078055129118,0.5808951259540711,36421.861723369824,0,None,None,3,True,False,0,False,False,0
223,3326,38.687789350925456,-9.218919251256702,0.5973981230964566,37456.13946309627,0,None,None,3,True,False,0,False,False,0
224,3327,38.687789350925456,-9.217760447384286,0.6188828761213099,38802.634381892225,0,None,None,3,True,False,0,False,False,0
225,3328,38.687789350925456,-9.21660164351187,0.6426721160219249,40293.55636787651,0,None,None,3,True,False,0,False,False,0
226,3329,38.687789350925456,-9.215442839639454,0.666488066184802,41786.15234249702,0,None,None,3,True,False,0,False,False,0
227,3330,38.687789350925456,-9.214284035767038,0.6886803644381521,43176.99061743428,0,None,None,3,True,False,0,False,False,0
228,3331,38.687789350925456,-9.213125231894622,0.7082183699778487,44401.47875337777,0,None,None,3,True,False,0,False,False,0
229,3332,38.687789350925456,-9.211966428022206,0.7245644360378454,45425.92129021438,0,None,None,3,True,False,0,False,False,0
230,3333,38.687789350925456,-9.21080762414979,0.7375219833867059,46237.99819168566,0,None,None,3,True,False,0,False,False,0
231,3334,38.687789350925456,-9.209648820277375,0.7471065363828742,46838.68240217401,0,None,None,3,True,False,0,False,False,0
232,3335,38.687789350925456,-9.208490016404959,0.7534535322906841,47236.46206152586,0,None,None,3,True,False,0,False,False,0
233,3336,38.687789350925456,-9.207331212532543,0.7567596126702061,47443.66111226699,0,None,None,3,True,False,0,False,False,0
