id,id,lat,lon,risk,risk_all_pois,risk_river,river_dist,river_dist_normalized,RL,inside,has_edu,edu_type,is_road,is_river,urban_prob
53,2391,38.682367191635876,-9.21080762414979,0.8300644774366408,26917.1545819436,0,None,None,3,True,False,0,False,False,0
54,2392,38.682367191635876,-9.209648820277375,0.8322468214901049,26987.904431058712,0,None,None,3,True,False,0,False,False,0
55,2393,38.682367191635876,-9.208490016404959,0.8339236702273563,27042.266526238473,0,None,None,3,True,False,0,False,False,0
56,2394,38.682367191635876,-9.207331212532543,0.8348863549607076,27073.47599548871,0,None,None,3,True,False,0,False,False,0
57,2395,38.682367191635876,-9.206172408660127,0.834957147776392,27075.77104196415,0,None,None,3,True,False,0,False,False,0
58,2525,38.683270884850806,-9.237460113215356,1.0,32426.32833553705,0,None,None,3,True,False,0,False,False,0
59,2526,38.683270884850806,-9.23630130934294,0.9680807185739778,31391.530755765343,0,None,None,3,True,False,0,False,False,0
60,2527,38.683270884850806,-9.235142505470524,0.9394934292001638,30464.753693918978,0,None,None,3,True,False,0,False,False,0
61,2528,38.683270884850806,-9.23398370159811,0.914225267900619,29645.58011011977,0,None,None,3,True,False,0,False,False,0
62,2529,38.683270884850806,-9.232824897725694,0.8921259305427407,28929.13726457853,0,None,None,3,True,False,0,False,False,0
63,2530,38.683270884850806,-9.231666093853278,0.8729217947835504,28306.554539736346,0,None,None,3,True,False,0,False,True,0
64,2531,38.683270884850806,-9.230507289980862,0.8562572746500293,27766.30412269012,0,None,None,3,True,False,0,False,True,0
65,2532,38.683270884850806,-9.229348486108446,0.8417553294014362,27296.16265412335,0,None,None,3,True,False,0,False,True,0
66,2533,38.683270884850806,-9.22818968223603,0.8290809312856966,26885.26880221671,0,None,None,3,True,False,0,False,True,0
67,2534,38.683270884850806,-9.227030878363614,0.8179892292443953,26525.68469145003,0,None,None,3,True,False,0,False,True,0
68,2535,38.683270884850806,-9.225872074491198,0.8083449716524637,26213.02557229174,0,None,None,3,True,False,0,False,True,0
69,2536,38.683270884850806,-9.224713270618782,0.8001090888357048,25946.024837146193,0,None,None,3,True,False,0,False,False,0
70,2537,38.683270884850806,-9.223554466746366,0.7932987592782836,25725.239398733353,0,None,None,3,True,False,0,False,False,0
71,2538,38.683270884850806,-9.22239566287395,0.7879357378224442,25551.37453164264,0,None,None,3,True,False,0,False,False,0
72,2539,38.683270884850806,-9.221236859001534,0.7840015731400426,25423.832058570126,0,None,None,3,True,False,0,False,False,0
73,2540,38.683270884850806,-9.220078055129118,0.7814155789527848,25339.996194893807,0,None,None,3,True,False,0,False,False,0
74,2541,38.683270884850806,-9.218919251256702,0.7800419662787824,25295.464770403698,0,None,None,3,True,False,0,False,False,0
75,2542,38.683270884850806,-9.217760447384286,0.7797195106756982,25285.011017601377,0,None,None,3,True,False,0,False,False,0
76,2543,38.683270884850806,-9.21660164351187,0.7802963426848496,25303.711450077844,0,None,None,3,True,False,0,False,False,0
77,2544,38.683270884850806,-9.215442839639454,0.7816498025375384,25347.589536216045,0,None,None,3,True,False,0,False,False,0
78,2545,38.683270884850806,-9.214284035767038,0.7836793045482799,25413.384368525305,0,None,None,3,True,False,0,False,False,0
79,2546,38.683270884850806,-9.213125231894622,0.7862755696038373,25497.553205538858,0,None,None,3,True,False,0,False,False,0
80,2547,38.683270884850806,-9.211966428022206,0.7892839009252648,25595.08090138563,0,None,None,3,True,False,0,False,False,0
81,2548,38.683270884850806,-9.21080762414979,0.7924832330798145,25698.800691509565,0,None,None,3,True,False,0,False,False,0
82,2549,38.683270884850806,-9.209648820277375,0.7955935513142844,25799.634721523955,0,None,None,3,True,False,0,False,False,0
83,2550,38.683270884850806,-9.208490016404959,0.7983084084834783,25887.64822003014,0,None,None,3,True,False,0,False,False,0
84,2551,38.683270884850806,-9.207331212532543,0.8003374324931147,25953.427555925802,0,None,None,3,True,False,0,False,False,0
85,2552,38.683270884850806,-9.206172408660127,0.8014421601145766,25989.241942024848,0,None,None,3,True,False,0,False,False,0
86,2553,38.683270884850806,-9.20501360478771,0.8014552987518084,25989.667886137675,0,None,None,3,True,False,0,False,False,0
87,2683,38.684174578065736,-9.23630130934294,0.9793926749419437,31758.25533567745,0,None,None,3,True,False,0,False,False,0
88,2684,38.684174578065736,-9.235142505470524,0.949594114107952,30792.209821678003,0,None,None,3,True,False,0,False,False,0
89,2685,38.684174578065736,-9.23398370159811,0.9222359753753615,29905.280840737243,0,None,None,3,True,False,0,False,False,0
90,2686,38.684174578065736,-9.232824897725694,0.8971710122598142,29092.69477957704,0,None,None,3,True,False,0,False,False,0
91,2687,38.684174578065736,-9.231666093853278,0.8741949808604947,28347.830214255355,0,None,None,3,True,False,0,False,False,0
92,2688,38.684174578065736,-9.230507289980862,0.8530859386854195,27663.49194665705,0,None,None,3,True,False,0,False,False,0
93,2689,38.684174578065736,-9.229348486108446,0.8336536202841485,27033.511723023475,0,None,None,3,True,False,0,False,False,0
94,2690,38.684174578065736,-9.22818968223603,0.8157863910624712,26454.270439078253,0,None,None,3,True,False,0,False,False,0
95,2691,38.684174578065736,-9.227030878363614,0.7994809746470585,25925.661877417984,0,None,None,3,True,False,0,False,False,0
96,2692,38.684174578065736,-9.225872074491198,0.7848424422242768,25451.09236188513,0,None,None,3,True,False,0,False,False,0
97,2693,38.684174578065736,-9.224713270618782,0.7720491826121002,25036.345115310876,0,None,None,3,True,False,0,False,True,0
98,2694,38.684174578065736,-9.223554466746366,0.7612888393337877,24687.503390671267,0,None,None,3,True,False,0,False,True,0
99,2695,38.684174578065736,-9.22239566287395,0.7526836588723764,24408.530321192717,0,None,None,3,True,False,0,False,True,0
100,2696,38.684174578065736,-9.221236859001534,0.7462320561533847,24199.374520028017,0,None,None,3,True,False,0,False,True,0
101,2697,38.684174578065736,-9.220078055129118,0.741791388244271,24055.411617367732,0,None,None,3,True,False,0,False,True,0
102,2698,38.684174578065736,-9.218919251256702,0.7391122322083379,23968.555521053666,0,None,None,3,True,False,0,False,True,0
103,2699,38.684174578065736,-9.217760447384286,0.7379113062938648,23929.622463219577,0,None,None,3,True,False,0,False,True,0
104,2700,38.684174578065736,-9.21660164351187,0.7379494980934551,23930.860610822452,0,None,None,3,True,False,0,False,False,0
105,2701,38.684174578065736,-9.215442839639454,0.7390754001252333,23967.361454371967,0,None,None,3,True,False,0,False,False,0
106,2702,38.684174578065736,-9.214284035767038,0.741209804778247,24036.557146458927,0,None,None,3,True,False,0,False,False,0
107,2703,38.684174578065736,-9.213125231894622,0.7442782373479712,24136.033276715876,0,None,None,3,True,False,0,False,False,0
108,2704,38.684174578065736,-9.211966428022206,0.7481298004933731,24260.89787401068,0,None,None,3,True,False,0,False,False,0
109,2705,38.684174578065736,-9.21080762414979,0.7524897949956533,24402.245409331426,0,None,None,3,True,False,0,False,False,0
110,2706,38.684174578065736,-9.209648820277375,0.75697224966905,24547.563005475236,0,None,None,3,True,False,0,False,False,0
111,2707,38.684174578065736,-9.208490016404959,0.76114223526261,24682.75060391475,0,None,None,3,True,False,0,False,False,0
112,2708,38.684174578065736,-9.207331212532543,0.764593558574731,24794.63974586394,0,None,None,3,True,False,0,False,False,0
113,2709,38.684174578065736,-9.206172408660127,0.7670084067258669,24872.927191905077,0,None,None,3,True,False,0,False,False,0
114,2710,38.684174578065736,-9.20501360478771,0.7681833167865877,24911.016836563937,0,None,None,3,True,False,0,False,False,0
115,2711,38.684174578065736,-9.203854800915295,0.7680241443148407,24905.8565923112,0,None,None,3,True,False,0,False,False,0
116,2712,38.684174578065736,-9.202695997042879,0.7665221598379643,24857.163456623653,0,None,None,3,True,False,0,False,False,0
117,2840,38.685078271280666,-9.23630130934294,0.982242182943185,31850.63410648589,0,None,None,3,True,False,0,False,False,0
118,2841,38.685078271280666,-9.235142505470524,0.9508690218378375,30833.541310808654,0,None,None,3,True,False,0,False,False,0
119,2842,38.685078271280666,-9.23398370159811,0.9211840624860332,29871.178666020987,0,None,None,3,True,False,0,False,False,0
120,2843,38.685078271280666,-9.232824897725694,0.8930437154639396,28958.891117822648,0,None,None,3,True,False,0,False,False,0
121,2844,38.685078271280666,-9.231666093853278,0.8662960284820033,28091.752494494056,0,None,None,3,True,False,0,False,False,0
122,2845,38.685078271280666,-9.230507289980862,0.8408221459530859,27265.909592942324,0,None,None,3,True,False,0,False,False,0
123,2846,38.685078271280666,-9.229348486108446,0.8165842579659759,26480.136646080442,0,None,None,3,True,False,0,False,False,0
124,2847,38.685078271280666,-9.22818968223603,0.793668397845272,25737.222785495876,0,None,None,3,True,False,0,False,False,0
125,2848,38.685078271280666,-9.227030878363614,0.7723064856845466,25044.68667516875,0,None,None,3,True,False,0,False,False,0
126,2849,38.685078271280666,-9.225872074491198,0.7528616319645388,24414.300066525517,0,None,None,3,True,False,0,False,False,0
127,2850,38.685078271280666,-9.224713270618782,0.7357667927280483,23860.09904826308,0,None,None,3,True,False,0,False,False,0
128,2851,38.685078271280666,-9.223554466746366,0.7214214501462994,23395.034512929033,0,None,None,3,True,False,0,False,False,0
129,2852,38.685078271280666,-9.22239566287395,0.7100719936282542,23027.09420813812,0,None,None,3,True,False,0,False,False,0
130,2853,38.685078271280666,-9.221236859001534,0.7017197480624663,22756.321085717824,0,None,None,3,True,False,0,False,False,0
131,2854,38.685078271280666,-9.220078055129118,0.6961022587643824,22574.20657466521,0,None,None,3,True,False,0,False,False,0
132,2855,38.685078271280666,-9.218919251256702,0.6927695532059379,22466.162925438242,0,None,None,3,True,False,0,False,False,0
133,2856,38.685078271280666,-9.217760447384286,0.6912337673656088,22416.37397657661,0,None,None,3,True,False,0,False,False,0
134,2857,38.685078271280666,-9.21660164351187,0.6911286675297027,22412.966723938982,0,None,None,3,True,False,0,False,True,0
135,2858,38.685078271280666,-9.215442839639454,0.6922996722509397,22450.929760614657,0,None,None,3,True,False,0,False,True,0
136,2859,38.685078271280666,-9.214284035767038,0.6947706682735623,22531.03747575109,0,None,None,3,True,False,0,False,True,0
137,2860,38.685078271280666,-9.213125231894622,0.6985981697748156,22655.122013783344,0,None,None,3,True,False,0,False,True,0
138,2861,38.685078271280666,-9.211966428022206,0.7036943381955982,22820.335718864928,0,None,None,3,True,False,0,False,True,0
139,2862,38.685078271280666,-9.21080762414979,0.709724928020767,23015.842618672297,0,None,None,3,True,False,0,False,True,0
140,2863,38.685078271280666,-9.209648820277375,0.7161379779541623,23223.748569356463,0,None,None,3,True,False,0,False,False,0
141,2864,38.685078271280666,-9.208490016404959,0.7222925883113758,23423.276115640452,0,None,None,3,True,False,0,False,False,0
142,2865,38.685078271280666,-9.207331212532543,0.7276065062227424,23595.549085084705,0,None,None,3,True,False,0,False,False,0
143,2866,38.685078271280666,-9.206172408660127,0.7316551605715741,23726.80322159192,0,None,None,3,True,False,0,False,False,0
144,2867,38.685078271280666,-9.20501360478771,0.7342014086338016,23809.350547677503,0,None,None,3,True,False,0,False,False,0
145,2868,38.685078271280666,-9.203854800915295,0.7351720054812,23840.816521338274,0,None,None,3,True,False,0,False,True,0
146,2869,38.685078271280666,-9.202695997042879,0.7346087253484004,23822.555429856457,0,None,None,3,True,False,0,False,False,0
147,2870,38.685078271280666,-9.201537193170463,0.7326171375284534,23757.989745294904,0,None,None,3,True,False,0,False,False,0
148,2998,38.685981964495596,-9.235142505470524,0.9449020169344243,30640.095783319302,0,None,None,3,True,False,0,False,False,0
149,2999,38.685981964495596,-9.23398370159811,0.9127273371166356,29597.0183919143,0,None,None,3,True,False,0,False,False,0
150,3000,38.685981964495596,-9.232824897725694,0.8814124885971705,28581.816043642062,0,None,None,3,True,False,0,False,False,0
151,3001,38.685981964495596,-9.231666093853278,0.8508334723792184,27590.46879018104,0,None,None,3,True,False,0,False,False,0
152,3002,38.685981964495596,-9.230507289980862,0.8209424688345544,26621.42635742285,0,None,None,3,True,False,0,False,False,0
153,3003,38.685981964495596,-9.229348486108446,0.7918236392526077,25677.417187071725,0,None,None,3,True,False,0,False,False,0
154,3004,38.685981964495596,-9.22818968223603,0.7637444802899279,24767.11330683093,0,None,None,3,True,False,0,False,False,0
155,3005,38.685981964495596,-9.227030878363614,0.7371832433580269,23906.019245030824,0,None,None,3,True,False,0,False,False,0
156,3006,38.685981964495596,-9.225872074491198,0.712807579538703,23115.77971586018,0,None,None,3,True,False,0,False,False,0
157,3007,38.685981964495596,-9.224713270618782,0.6913827179750714,22421.202836227938,0,None,None,3,True,False,0,False,False,0
158,3008,38.685981964495596,-9.223554466746366,0.6736068452323669,21844.923256278358,0,None,None,3,True,False,0,False,False,0
159,3009,38.685981964495596,-9.22239566287395,0.6599085792277275,21400.836426143334,0,None,None,3,True,False,0,False,False,0
160,3010,38.685981964495596,-9.221236859001534,0.6502821353705626,21088.754814021533,0,None,None,3,True,False,0,False,False,0
161,3011,38.685981964495596,-9.220078055129118,0.6442496656226236,20893.186968621227,0,None,None,3,True,False,0,False,False,0
162,3012,38.685981964495596,-9.218919251256702,0.6410021205549326,20787.90415440641,0,None,None,3,True,False,0,False,False,0
163,3013,38.685981964495596,-9.217760447384286,0.6396873369187173,20745.279920279077,0,None,None,3,True,False,0,False,False,0
164,3014,38.685981964495596,-9.21660164351187,0.6397282932689031,20746.607692401605,0,None,None,3,True,False,0,False,False,0
165,3015,38.685981964495596,-9.215442839639454,0.6410129295088857,20788.254572050257,0,None,None,3,True,False,0,False,False,0
166,3016,38.685981964495596,-9.214284035767038,0.6438328541237763,20879.674273129385,0,None,None,3,True,False,0,False,False,0
167,3017,38.685981964495596,-9.213125231894622,0.6485738156025274,21033.372453189382,0,None,None,3,True,False,0,False,False,0
168,3018,38.685981964495596,-9.211966428022206,0.6553288157328948,21252.364155820982,0,None,None,3,True,False,0,False,False,0
169,3019,38.685981964495596,-9.21080762414979,0.6636806408330028,21523.12364708016,0,None,None,3,True,False,0,False,False,0
170,3020,38.685981964495596,-9.209648820277375,0.6727803987050963,21818.1305207272,0,None,None,3,True,False,0,False,True,0
171,3021,38.685981964495596,-9.208490016404959,0.6816298511538058,22105.02269270335,0,None,None,3,True,False,0,False,True,0
172,3022,38.685981964495596,-9.207331212532543,0.6893683260552872,22355.897860984824,0,None,None,3,True,False,0,False,True,0
173,3023,38.685981964495596,-9.206172408660127,0.69543066570157,22552.434064604156,0,None,None,3,True,False,0,False,True,0
174,3024,38.685981964495596,-9.20501360478771,0.6995638723016083,22686.42931748379,0,None,None,3,True,False,0,False,True,0
175,3025,38.685981964495596,-9.203854800915295,0.7017579387578003,22757.559197521594,0,None,None,3,True,False,0,False,True,0
176,3026,38.685981964495596,-9.202695997042879,0.7021504411354764,22770.283810743706,0,None,None,3,True,False,0,False,True,0
177,3027,38.685981964495596,-9.201537193170463,0.700941903038636,22731.103972044304,0,None,None,3,True,False,0,False,True,0
178,3028,38.685981964495596,-9.200378389298047,0.6983372086507518,22646.66186281718,0,None,None,3,True,False,0,False,True,0
179,3156,38.686885657710526,-9.23398370159811,0.8984089910144513,29132.829060860164,0,None,None,3,True,False,0,False,False,0
180,3157,38.686885657710526,-9.232824897725694,0.8638499469323434,28012.452486648366,0,None,None,3,True,False,0,False,False,0
181,3158,38.686885657710526,-9.231666093853278,0.8293524509146047,26894.071251466885,0,None,None,3,True,False,0,False,False,0
182,3159,38.686885657710526,-9.230507289980862,0.7948987701222897,25777.110470857056,0,None,None,3,True,False,0,False,False,0
183,3160,38.686885657710526,-9.229348486108446,0.7606567351324509,24667.011077922223,0,None,None,3,True,False,0,False,False,0
184,3161,38.686885657710526,-9.22818968223603,0.7270552548794378,23577.67795733957,0,None,None,3,True,False,0,False,False,0
185,3162,38.686885657710526,-9.227030878363614,0.6948370792504464,22533.190466516535,0,None,None,3,True,False,0,False,False,0
186,3163,38.686885657710526,-9.225872074491198,0.66504856364111,21567.470610667813,0,None,None,3,True,False,0,False,False,0
187,3164,38.686885657710526,-9.224713270618782,0.6389197363481194,20720.39492358744,0,None,None,3,True,False,0,False,False,0
188,3165,38.686885657710526,-9.223554466746366,0.617609531130301,20029.53511100221,0,None,None,3,True,False,0,False,False,0
189,3166,38.686885657710526,-9.22239566287395,0.6018554778812819,19518.801302302207,0,None,None,3,True,False,0,False,False,0
190,3167,38.686885657710526,-9.221236859001534,0.5916569903555757,19188.17449187755,0,None,None,3,True,False,0,False,False,0
191,3168,38.686885657710526,-9.220078055129118,0.586172261610813,19010.363971802442,0,None,None,3,True,False,0,False,False,0
192,3169,38.686885657710526,-9.218919251256702,0.5839519923434132,18938.384617578202,0,None,None,3,True,False,0,False,False,0
193,3170,38.686885657710526,-9.217760447384286,0.5834742856843056,18922.89774968517,0,None,None,3,True,False,0,False,False,0
194,3171,38.686885657710526,-9.21660164351187,0.5837727176992644,18932.572676970784,0,None,None,3,True,False,0,False,False,0
195,3172,38.686885657710526,-9.215442839639454,0.5848504709473857,18967.51257545602,0,None,None,3,True,False,0,False,False,0
196,3173,38.686885657710526,-9.214284035767038,0.5875974559513901,19056.567632675935,0,None,None,3,True,False,0,False,False,0
197,3174,38.686885657710526,-9.213125231894622,0.59314603710527,19236.44819679543,0,None,None,3,True,False,0,False,False,0
198,3175,38.686885657710526,-9.211966428022206,0.6020096364547413,19523.79899998179,0,None,None,3,True,False,0,False,False,0
199,3176,38.686885657710526,-9.21080762414979,0.6136104026341583,19899.88656303613,0,None,None,3,True,False,0,False,False,0
200,3177,38.686885657710526,-9.209648820277375,0.6265095597680068,20318.066922582675,0,None,None,3,True,False,0,False,False,0
201,3178,38.686885657710526,-9.208490016404959,0.6390567318208376,20724.83620726536,0,None,None,3,True,False,0,False,False,0
202,3179,38.686885657710526,-9.207331212532543,0.6499503090697716,21077.99727069278,0,None,None,3,True,False,0,False,False,0
203,3180,38.686885657710526,-9.206172408660127,0.6584607212663879,21353.898028807547,0,None,None,3,True,False,0,False,False,0
204,3181,38.686885657710526,-9.20501360478771,0.6643770315817835,21545.70007829099,0,None,None,3,True,False,0,False,False,0
205,3182,38.686885657710526,-9.203854800915295,0.6678357080433306,21657.827603464677,0,None,None,3,True,False,0,False,False,0
206,3183,38.686885657710526,-9.202695997042879,0.669145094715813,21700.27687234344,0,None,None,3,True,False,0,False,False,0
207,3184,38.686885657710526,-9.201537193170463,0.668653516785826,21684.340308940573,0,None,None,3,True,False,0,False,False,0
208,3185,38.686885657710526,-9.200378389298047,0.6666703388716445,21620.047266799007,0,None,None,3,True,False,0,False,False,0
209,3186,38.686885657710526,-9.199219585425631,0.663433610814419,21515.11513141373,0,None,None,3,True,False,0,False,False,0
210,3313,38.687789350925456,-9.23398370159811,0.8796694044965868,28525.30665094778,0,None,None,3,True,False,0,False,False,0
211,3314,38.687789350925456,-9.232824897725694,0.841857629511709,27299.47914189473,0,None,None,3,True,False,0,False,False,0
212,3315,38.687789350925456,-9.231666093853278,0.8033741589215097,26051.87579843448,0,None,None,3,True,False,0,False,False,0
213,3316,38.687789350925456,-9.230507289980862,0.7641751710702953,24781.075957531168,0,None,None,3,True,False,0,False,False,0
214,3317,38.687789350925456,-9.229348486108446,0.7244536885051513,23493.337255811985,0,None,None,3,True,False,0,False,False,0
215,3318,38.687789350925456,-9.22818968223603,0.684758171752336,22206.440344965093,0,None,None,3,True,False,0,False,False,0
216,3319,38.687789350925456,-9.227030878363614,0.6461016205523951,20953.22586653988,0,None,None,3,True,False,0,False,False,0
217,3320,38.687789350925456,-9.225872074491198,0.6099999999959914,19782.840196543344,0,None,None,3,True,False,0,False,False,0
218,3321,38.687789350925456,-9.224713270618782,0.5783473217330749,18756.68567813192,0,None,None,3,True,False,0,False,False,0
219,3322,38.687789350925456,-9.223554466746366,0.5530435212130226,17936.356699302545,0,None,None,3,True,False,0,False,False,0
220,3323,38.687789350925456,-9.22239566287395,0.5353923015057782,17364.11827108454,0,None,None,3,True,False,0,False,False,0
221,3324,38.687789350925456,-9.221236859001534,0.5254778294616349,17042.699015460894,0,None,None,3,True,False,0,False,False,0
222,3325,38.687789350925456,-9.220078055129118,0.5218824390235898,16926.139332491643,0,None,None,3,True,False,0,False,False,0
223,3326,38.687789350925456,-9.218919251256702,0.5220355210174614,16931.102128321872,0,None,None,3,True,False,0,False,False,0
224,3327,38.687789350925456,-9.217760447384286,0.5231726536902692,16967.96706027305,0,None,None,3,True,False,0,False,False,0
225,3328,38.687789350925456,-9.21660164351187,0.5235508336077355,16980.227350788027,0,None,None,3,True,False,0,False,False,0
226,3329,38.687789350925456,-9.215442839639454,0.5233692108270425,16974.339285471517,0,None,None,3,True,False,0,False,False,0
227,3330,38.687789350925456,-9.214284035767038,0.5247664089290277,17019.635330676883,0,None,None,3,True,False,0,False,False,0
228,3331,38.687789350925456,-9.213125231894622,0.5305205246802009,17206.179162086137,0,None,None,3,True,False,0,False,False,0
229,3332,38.687789350925456,-9.211966428022206,0.5420668959477526,17580.503285594357,0,None,None,3,True,False,0,False,False,0
230,3333,38.687789350925456,-9.21080762414979,0.558422656766786,18110.743972562414,0,None,None,3,True,False,0,False,False,0
231,3334,38.687789350925456,-9.209648820277375,0.5768863519094392,18709.322204705313,0,None,None,3,True,False,0,False,False,0
232,3335,38.687789350925456,-9.208490016404959,0.5945929326299294,19283.355392703652,0,None,None,3,True,False,0,False,False,0
233,3336,38.687789350925456,-9.207331212532543,0.609579149435059,19769.196557888514,0,None,None,3,True,False,0,False,False,0
