set,min_dissim,mean_dissim,max_jaccard_top,mean_jaccard_top,mean_abs_diff
"('S02', 'S04', 'S05', 'S11')",0.09001883965536517,0.4823738238330999,0.8074277854195323,0.3778105220951183,0.1345896445372278
"('S04', 'S05', 'S06', 'S07')",0.09001883965536517,0.46303318509658675,0.8074277854195323,0.29094895972064316,0.14130665581112584
"('S01', 'S04', 'S05', 'S06')",0.09001883965536517,0.4559759822031474,0.8074277854195323,0.28842590483742964,0.14146526622894315
"('S02', 'S03', 'S04', 'S05')",0.09001883965536517,0.44339581077361856,0.8074277854195323,0.352796435143512,0.14435151965179108
"('S02', 'S04', 'S05', 'S07')",0.09001883965536517,0.441126561412272,0.8074277854195323,0.3142461335811636,0.1273245058674623
"('S03', 'S04', 'S05', 'S08')",0.09001883965536517,0.4267301417295366,0.8074277854195323,0.40033778665697134,0.15707393038784814
"('S01', 'S02', 'S04', 'S05')",0.09001883965536517,0.4127495104390563,0.8074277854195323,0.32204256825993455,0.1271770978529457
"('S04', 'S05', 'S07', 'S08')",0.09001883965536517,0.39090051186093944,0.8074277854195323,0.3245089156761697,0.10454995201471294
"('S01', 'S04', 'S05', 'S08')",0.09001883965536517,0.3840685687040063,0.8074277854195323,0.323060849699043,0.09484700704177394
"('S03', 'S04', 'S05', 'S12')",0.09001883965536517,0.3831562291448496,0.8074277854195323,0.42005231759258993,0.16629705572796036
"('S03', 'S04', 'S05', 'S07')",0.09001883965536517,0.3755911287159934,0.8074277854195323,0.3648946832221371,0.1223787210364477
"('S04', 'S05', 'S08', 'S09')",0.09001883965536517,0.3672032647091734,0.8074277854195323,0.4414612612749445,0.10146081059595768
"('S03', 'S04', 'S05', 'S09')",0.09001883965536517,0.36382573001300567,0.8074277854195323,0.41509848656617554,0.16974241938847925
"('S04', 'S05', 'S07', 'S12')",0.09001883965536517,0.36325012905141896,0.8074277854195323,0.3388630873283999,0.11373104725558329
"('S04', 'S05', 'S07', 'S09')",0.09001883965536517,0.36273196404320385,0.8074277854195323,0.3347449753355447,0.11724409850939689
"('S04', 'S05', 'S08', 'S11')",0.09001883965536517,0.3547778882719844,0.8074277854195323,0.47253278097201895,0.0865114370718371
"('S04', 'S05', 'S07', 'S11')",0.09001883965536517,0.3421610141597501,0.8074277854195323,0.40135207828673053,0.08159590141465146
"('S01', 'S04', 'S05', 'S12')",0.09001883965536517,0.3374068131570407,0.8074277854195323,0.3408301551997605,0.10333745969775487
"('S01', 'S03', 'S04', 'S05')",0.09001883965536517,0.3328140020249767,0.8074277854195323,0.3703811583761263,0.12181999740135391
"('S01', 'S04', 'S05', 'S09')",0.09001883965536517,0.3238067268094845,0.8074277854195323,0.3367102434491506,0.10684084443635035
"('S04', 'S05', 'S11', 'S12')",0.09001883965536517,0.30343661361000507,0.8074277854195323,0.48934354284891945,0.09247948545255884
"('S01', 'S04', 'S05', 'S11')",0.09001883965536517,0.29834054288741596,0.8074277854195323,0.403261428091571,0.07322098546597557
"('S03', 'S04', 'S05', 'S11')",0.09001883965536517,0.29572149940414294,0.8074277854195323,0.5138914204388332,0.12262000716296063
"('S04', 'S05', 'S09', 'S11')",0.09001883965536517,0.2819102773755192,0.8074277854195323,0.4840443696993586,0.09567492004385736
"('S01', 'S04', 'S05', 'S07')",0.09001883965536517,0.27601425067670693,0.8074277854195323,0.38483513968558936,0.06818566024202845
"('S02', 'S04', 'S06', 'S11')",0.08919833711301872,0.6391383263839154,0.5642857142857143,0.21999661613510516,0.1786025904735473
"('S02', 'S06', 'S08', 'S11')",0.08919833711301872,0.618073916259652,0.4567627494456763,0.15228215671125542,0.2178006504174789
"('S02', 'S05', 'S06', 'S11')",0.08919833711301872,0.6163574086678101,0.5907990314769975,0.21971402567607015,0.17306852102312995
"('S02', 'S06', 'S09', 'S11')",0.08919833711301872,0.6035014456865353,0.4567627494456763,0.16032771266981075,0.22975460450144644
"('S02', 'S06', 'S11', 'S12')",0.08919833711301872,0.6022123069593384,0.4567627494456763,0.1627833022537548,0.22639545731762042
"('S01', 'S02', 'S06', 'S11')",0.08919833711301872,0.5703498164923226,0.4567627494456763,0.21462989724558798,0.17809843039100992
"('S02', 'S04', 'S06', 'S08')",0.08919833711301872,0.5663636345608736,0.4567627494456763,0.19589322026050723,0.20745251857104116
"('S02', 'S06', 'S07', 'S11')",0.08919833711301872,0.566332467863303,0.4567627494456763,0.21232475804484585,0.17124860277689594
"('S02', 'S03', 'S06', 'S11')",0.08919833711301872,0.563599535850672,0.4567627494456763,0.1984622514344634,0.15611389207185442
"('S02', 'S04', 'S06', 'S09')",0.08919833711301872,0.5502263888043948,0.4567627494456763,0.20519906930011547,0.22054300217157038
"('S02', 'S04', 'S06', 'S12')",0.08919833711301872,0.5488575763582924,0.4567627494456763,0.20774085860907618,0.21703563397115008
"('S02', 'S04', 'S05', 'S06')",0.08919833711301872,0.5274072447266165,0.8074277854195323,0.29531691198505255,0.15416037275159558
"('S02', 'S05', 'S06', 'S09')",0.08919833711301872,0.5260841656224906,0.4567627494456763,0.20385287233088553,0.2169885974012399
"('S02', 'S05', 'S06', 'S08')",0.08919833711301872,0.5141920444671897,0.4567627494456763,0.19789492941811895,0.20191459238350148
"('S02', 'S05', 'S06', 'S12')",0.08919833711301872,0.5137597501289881,0.4567627494456763,0.2064495841136763,0.21340448618303678
"('S02', 'S03', 'S04', 'S06')",0.08919833711301872,0.4833291257148258,0.4567627494456763,0.25183420188148614,0.1410384019316272
"('S02', 'S04', 'S06', 'S07')",0.08919833711301872,0.4588354486582682,0.4567627494456763,0.27687976432755773,0.15249340565188732
"('S02', 'S03', 'S05', 'S06')",0.08919833711301872,0.456111248452051,0.4567627494456763,0.24588950333774903,0.129263010214544
"('S01', 'S02', 'S04', 'S06')",0.08919833711301872,0.4547074505929919,0.4567627494456763,0.27945694737889154,0.158634172685596
"('S02', 'S03', 'S06', 'S08')",0.08919833711301872,0.4481083779332753,0.4567627494456763,0.19780663644707122,0.18888948028400812
"('S02', 'S03', 'S06', 'S09')",0.08919833711301872,0.44349910654009284,0.4567627494456763,0.2091013035874911,0.20434844039658642
"('S02', 'S06', 'S08', 'S09')",0.08919833711301872,0.4422946327773991,0.5736526946107784,0.2306426230398664,0.23386216004081292
"('S02', 'S03', 'S06', 'S12')",0.08919833711301872,0.44001413071025386,0.4567627494456763,0.21121155104828873,0.20073936414354013
"('S01', 'S02', 'S05', 'S06')",0.08919833711301872,0.43092427590330296,0.4567627494456763,0.2712880574066422,0.15093484540787414
"('S02', 'S05', 'S06', 'S07')",0.08919833711301872,0.41439271180332804,0.4567627494456763,0.26819607126651696,0.1418396664754922
"('S01', 'S02', 'S06', 'S08')",0.08919833711301872,0.4095780420661227,0.4567627494456763,0.24732733764752965,0.19804611695407448
"('S01', 'S02', 'S06', 'S09')",0.08919833711301872,0.4076113404949494,0.4567627494456763,0.25751069862885295,0.21283042546059816
"('S02', 'S06', 'S07', 'S09')",0.08919833711301872,0.3986987578273149,0.4567627494456763,0.25514964111934535,0.2080089359708548
"('S01', 'S02', 'S06', 'S12')",0.08919833711301872,0.39839595188082255,0.4567627494456763,0.258787026813846,0.20916332812947522
"('S02', 'S06', 'S07', 'S12')",0.08919833711301872,0.3764014478738471,0.4567627494456763,0.2564241695465838,0.2043321721245137
"('S02', 'S06', 'S07', 'S08')",0.08919833711301872,0.3685721653217021,0.4567627494456763,0.24837961422875465,0.19252431836422357
"('S01', 'S02', 'S03', 'S06')",0.08919833711301872,0.36290548384595456,0.4567627494456763,0.29946910158100665,0.12722377887690645
"('S02', 'S03', 'S06', 'S07')",0.08919833711301872,0.35784479063561736,0.4567627494456763,0.2935868370311157,0.11255775894921034
"('S01', 'S02', 'S06', 'S07')",0.08919833711301872,0.26239914975470857,0.7131681877444589,0.4403249316529548,0.1297482581709317
"('S02', 'S08', 'S11', 'S12')",0.08015011605739808,0.5282253818743821,0.5774309723889556,0.2231154882526679,0.18810125978686718
"('S06', 'S08', 'S11', 'S12')",0.08015011605739808,0.5160584616181856,0.5774309723889556,0.21982656534541453,0.20204695137361695
"('S02', 'S04', 'S08', 'S12')",0.08015011605739808,0.5148373340670924,0.5774309723889556,0.2542935766435826,0.18584071466162866
"('S04', 'S06', 'S08', 'S12')",0.08015011605739808,0.5130980390171673,0.5774309723889556,0.2472914348079663,0.20009915076092988
"('S02', 'S05', 'S08', 'S12')",0.08015011605739808,0.47950371630559474,0.5774309723889556,0.2614312414492697,0.18826309778166894
"('S02', 'S03', 'S08', 'S12')",0.08015011605739808,0.473139015124288,0.5774309723889556,0.23404106642335135,0.2246655709443854
"('S03', 'S06', 'S08', 'S12')",0.08015011605739808,0.4647905518861347,0.5774309723889556,0.22107390677650732,0.23719147640098448
"('S05', 'S06', 'S08', 'S12')",0.08015011605739808,0.4600996301061978,0.5774309723889556,0.25567906929944945,0.20228951544567308
"('S03', 'S04', 'S08', 'S12')",0.08015011605739808,0.4503744567746236,0.5774309723889556,0.3355478086963107,0.1815679264828588
"('S03', 'S08', 'S11', 'S12')",0.08015011605739808,0.44192832501895296,0.5774309723889556,0.3121015203003946,0.18114380716810352
"('S01', 'S03', 'S08', 'S12')",0.08015011605739808,0.43657260692317224,0.5774309723889556,0.2486058007596947,0.1854592281581543
"('S03', 'S07', 'S08', 'S12')",0.08015011605739808,0.42875291889749134,0.5774309723889556,0.2474779141111273,0.19090094316452633
"('S03', 'S05', 'S08', 'S12')",0.08015011605739808,0.4220939691623695,0.5774309723889556,0.344417974787532,0.18357435654621204
"('S01', 'S08', 'S11', 'S12')",0.08015011605739808,0.4182075014762239,0.5774309723889556,0.24554640535284952,0.11005778017982099
"('S01', 'S02', 'S08', 'S12')",0.08015011605739808,0.41615284776372385,0.5774309723889556,0.24736207693949117,0.18580414385424251
"('S07', 'S08', 'S11', 'S12')",0.08015011605739808,0.4114311580318607,0.5774309723889556,0.24799564405343097,0.12331568749977512
"('S01', 'S06', 'S08', 'S12')",0.08015011605739808,0.4111571003657354,0.5774309723889556,0.22212631246771367,0.20056293883969076
"('S02', 'S06', 'S08', 'S12')",0.08015011605739808,0.4085729623416784,0.5774309723889556,0.23203730851160756,0.2299328658981371
"('S02', 'S07', 'S08', 'S12')",0.08015011605739808,0.3939330840202421,0.5774309723889556,0.24392423076614203,0.19083454324003737
"('S04', 'S07', 'S08', 'S12')",0.08015011605739808,0.39265068071834264,0.5774309723889556,0.2826249882850362,0.12006009982974901
"('S01', 'S04', 'S08', 'S12')",0.08015011605739808,0.3912816774684099,0.5774309723889556,0.28044779343504644,0.10609313192938956
"('S04', 'S08', 'S11', 'S12')",0.08015011605739808,0.3803742193503967,0.5774309723889556,0.3854900318785032,0.09285601553234209
"('S06', 'S07', 'S08', 'S12')",0.08015011605739808,0.36761748854247733,0.5774309723889556,0.22900795585634906,0.20528731979315165
"('S01', 'S05', 'S08', 'S12')",0.08015011605739808,0.3664358924292419,0.5774309723889556,0.2870937680977556,0.11217562643210409
"('S05', 'S08', 'S11', 'S12')",0.08015011605739808,0.3565306912848123,0.5907990314769975,0.4000223060544266,0.10110376786236118
"('S04', 'S05', 'S08', 'S12')",0.08015011605739808,0.3562970692351356,0.8074277854195323,0.4456995303123024,0.09769522904580935
"('S05', 'S07', 'S08', 'S12')",0.08015011605739808,0.3471453335139232,0.5774309723889556,0.28875615985895386,0.1231881824337903
"('S01', 'S07', 'S08', 'S12')",0.08015011605739808,0.30283617383220296,0.7131681877444589,0.31149324797429684,0.11502087707880959
"('S06', 'S09', 'S11', 'S12')",0.05288039604001871,0.5023901636316177,0.9582712369597616,0.2854667087678851,0.20657456148949283
"('S04', 'S06', 'S09', 'S12')",0.05288039604001871,0.4978649658472376,0.9582712369597616,0.31419187131148973,0.20576329039336738
"('S02', 'S09', 'S11', 'S12')",0.05288039604001871,0.48564216013486616,0.9582712369597616,0.29658062520971323,0.19262149135302178
"('S05', 'S06', 'S09', 'S12')",0.05288039604001871,0.4728959238480477,0.9582712369597616,0.31923159967613124,0.20993717649531984
"('S02', 'S04', 'S09', 'S12')",0.05288039604001871,0.4706893371442148,0.9582712369597616,0.32901900668168077,0.19149747574434503
"('S02', 'S05', 'S09', 'S12')",0.05288039604001871,0.4633850862944967,0.9582712369597616,0.3328087653605263,0.19590338028159457
"('S03', 'S06', 'S09', 'S12')",0.05288039604001871,0.4610854530795012,0.9582712369597616,0.2899631613808424,0.2452240925454711
"('S02', 'S03', 'S09', 'S12')",0.05288039604001871,0.4405189925647065,0.9582712369597616,0.3107553145622612,0.2326908085391509
"('S02', 'S06', 'S09', 'S12')",0.05288039604001871,0.42204468091283875,0.9582712369597616,0.2994432723346054,0.23798031252029228
"('S03', 'S07', 'S09', 'S12')",0.05288039604001871,0.4136919428589113,0.9582712369597616,0.32115081278154517,0.19893700777567613
"('S01', 'S06', 'S09', 'S12')",0.05288039604001871,0.41009457138111094,0.9582712369597616,0.2899042609129521,0.20792090337812272
"('S06', 'S07', 'S09', 'S12')",0.05288039604001871,0.39864825363463907,0.9582712369597616,0.29337257021085494,0.21334559343169116
"('S02', 'S07', 'S09', 'S12')",0.05288039604001871,0.3960489253594559,0.9582712369597616,0.31611383865522263,0.19888543832885572
"('S01', 'S03', 'S09', 'S12')",0.05288039604001871,0.389418336807806,0.9582712369597616,0.32569203352084525,0.19279498366919656
"('S03', 'S04', 'S09', 'S12')",0.05288039604001871,0.3890496424739519,0.9582712369597616,0.41175652951574615,0.1872098570879066
"('S03', 'S05', 'S09', 'S12')",0.05288039604001871,0.38879852177347773,0.9582712369597616,0.4172787894801258,0.1911998085684691
"('S07', 'S09', 'S11', 'S12')",0.05288039604001871,0.3864069828133463,0.9582712369597616,0.3184194315419844,0.12784674608231414
"('S01', 'S02', 'S09', 'S12')",0.05288039604001871,0.3861753950261514,0.9582712369597616,0.32296501891930435,0.19315472984295332
"('S03', 'S09', 'S11', 'S12')",0.05288039604001871,0.3821682859016432,0.9582712369597616,0.38704994803877724,0.18564920825658962
"('S04', 'S07', 'S09', 'S12')",0.05288039604001871,0.3660617303164664,0.9582712369597616,0.3543090688546424,0.1257276879288497
"('S01', 'S09', 'S11', 'S12')",0.05288039604001871,0.3610900321809233,0.9582712369597616,0.31938352693213556,0.11388852966225245
"('S02', 'S08', 'S09', 'S12')",0.05288039604001871,0.3570601374892254,0.9582712369597616,0.400111530770586,0.1720415989505251
"('S05', 'S07', 'S09', 'S12')",0.05288039604001871,0.34858575002382675,0.9582712369597616,0.3570923343017185,0.13083929195010024
"('S06', 'S08', 'S09', 'S12')",0.05288039604001871,0.3427197274901189,0.9582712369597616,0.3940981098009085,0.18642671768662433
"('S01', 'S05', 'S09', 'S12')",0.05288039604001871,0.3357830148623592,0.9582712369597616,0.3588432766312528,0.11912642684830649
"('S03', 'S08', 'S09', 'S12')",0.05288039604001871,0.33327082672390296,0.9582712369597616,0.45898772301737284,0.17005209614349495
"('S01', 'S04', 'S09', 'S12')",0.05288039604001871,0.3325994329897476,0.9582712369597616,0.35554520809538537,0.11106041092838269
"('S05', 'S09', 'S11', 'S12')",0.05288039604001871,0.313272044715986,0.9582712369597616,0.46963400956515594,0.10522421385600744
"('S04', 'S05', 'S09', 'S12')",0.05288039604001871,0.3114736474829475,0.9582712369597616,0.5165715269040846,0.10295220455601728
"('S04', 'S09', 'S11', 'S12')",0.05288039604001871,0.30908620586979074,0.9582712369597616,0.45844964151607415,0.09499294010877908
"('S04', 'S08', 'S09', 'S12')",0.05288039604001871,0.3029052127864055,0.9582712369597616,0.506939635607464,0.07547016788102455
"('S01', 'S07', 'S09', 'S12')",0.05288039604001871,0.290417767615632,0.9582712369597616,0.3840548404856181,0.12238229008390474
"('S05', 'S08', 'S09', 'S12')",0.05288039604001871,0.2777003792550222,0.9582712369597616,0.5204083032731925,0.0856975848911306
"('S08', 'S09', 'S11', 'S12')",0.05288039604001871,0.267463727777029,0.9582712369597616,0.49199394102826605,0.06918216075591811
"('S01', 'S08', 'S09', 'S12')",0.05288039604001871,0.2669119564943797,0.9582712369597616,0.4246743573000651,0.0854635159000686
"('S07', 'S08', 'S09', 'S12')",0.05288039604001871,0.2552403790114016,0.9582712369597616,0.427067677691881,0.1007497613443934
