set,min_dissim,mean_dissim,max_jaccard_top,mean_jaccard_top,mean_abs_diff,table,n_candidates,min_cri_iqr
"('S03', 'S05', 'S08', 'S11')",0.08658141059058544,0.14684557251236097,0.7613941018766756,0.6636928430615919,0.07813689312472004,T0,9,0.20847424395578512
"('S03', 'S05', 'S08', 'S12')",0.08658141059058544,0.12328743457488489,0.8124137931034483,0.6989161686848794,0.07734271400985093,T0,9,0.20847424395578512
"('S03', 'S05', 'S11', 'S12')",0.10887439406032628,0.15944548301897932,0.8124137931034483,0.7144971091929372,0.0783710672418072,T0,9,0.20847424395578512
"('S03', 'S06', 'S07', 'S08')",0.033502343969490256,0.1124297547864247,0.8403361344537815,0.7158329203245635,0.06651097539853637,T0,9,0.20847424395578512
"('S03', 'S06', 'S07', 'S11')",0.033502343969490256,0.13178756233280609,0.8403361344537815,0.740372613143172,0.05493478570221067,T0,9,0.20847424395578512
"('S03', 'S06', 'S07', 'S12')",0.033502343969490256,0.12906875020577047,0.8403361344537815,0.7225738249456777,0.06937732413173893,T0,9,0.20847424395578512
"('S03', 'S06', 'S08', 'S11')",0.08612947140951233,0.14376713714622547,0.8326359832635983,0.6744355337173241,0.07416966490750511,T0,9,0.20847424395578512
"('S03', 'S06', 'S08', 'S12')",0.08923368688276223,0.1260470294948387,0.763758389261745,0.6757673978206903,0.07328530190661327,T0,9,0.20847424395578512
"('S03', 'S06', 'S11', 'S12')",0.08612947140951233,0.1468121429941135,0.8326359832635983,0.7153669365781726,0.07439474032693759,T0,9,0.20847424395578512
"('S03', 'S07', 'S08', 'S11')",0.033502343969490256,0.16174282156444653,0.8403361344537815,0.6773195564225327,0.07788435797286089,T0,9,0.20847424395578512
"('S03', 'S07', 'S08', 'S12')",0.033502343969490256,0.12905301158854288,0.8403361344537815,0.7087712569027182,0.07555232271815199,T0,9,0.20847424395578512
"('S03', 'S07', 'S11', 'S12')",0.033502343969490256,0.1756578927774356,0.8403361344537815,0.6867799363942058,0.08014680710892669,T0,9,0.20847424395578512
"('S03', 'S08', 'S11', 'S12')",0.08923368688276223,0.17158049808500875,0.7154046997389034,0.6502881108450551,0.08568265555182453,T0,9,0.20847424395578512
"('S05', 'S06', 'S07', 'S08')",0.08438832053957357,0.1183220488831056,0.752,0.668469441478233,0.0726764889286632,T0,9,0.20882382673839628
"('S05', 'S06', 'S07', 'S11')",0.08438832053957357,0.13750708928692124,0.8326359832635983,0.7234991090066557,0.05578419448062056,T0,9,0.20882382673839628
"('S05', 'S06', 'S07', 'S12')",0.08438832053957357,0.13608514094805724,0.8124137931034483,0.7113458679570189,0.07435563275886149,T0,9,0.20882382673839628
"('S05', 'S06', 'S08', 'S11')",0.08438832053957357,0.12540929994019556,0.8326359832635983,0.672573357399059,0.07404811372586255,T0,9,0.20882382673839628
"('S05', 'S06', 'S08', 'S12')",0.08438832053957357,0.1089860560769802,0.8124137931034483,0.6795507686502829,0.07729265057368338,T0,9,0.20882382673839628
"('S05', 'S06', 'S11', 'S12')",0.08438832053957357,0.12957840243368945,0.8326359832635983,0.7496402821175793,0.07308598424229078,T0,9,0.20882382673839628
"('S05', 'S07', 'S08', 'S11')",0.08658141059058544,0.16114138859495863,0.7613941018766756,0.647209574087413,0.082193534153169,T0,9,0.20882382673839628
"('S05', 'S07', 'S08', 'S12')",0.08658141059058544,0.1297484424072266,0.8124137931034483,0.6843068217154563,0.08399039874717278,T0,9,0.20882382673839628
"('S05', 'S07', 'S11', 'S12')",0.12895446895622642,0.17618055645355357,0.8124137931034483,0.6928054759167578,0.08326877838623054,T0,9,0.20882382673839628
"('S05', 'S08', 'S11', 'S12')",0.08658141059058544,0.14802579760098167,0.8124137931034483,0.6713249781858582,0.08783366686907594,T0,9,0.20882382673839628
"('S06', 'S07', 'S08', 'S11')",0.08612947140951233,0.1624979393814293,0.8326359832635983,0.6566976279223996,0.07982036901884462,T0,9,0.21433492512584285
"('S06', 'S07', 'S08', 'S12')",0.08923368688276223,0.13694302347978649,0.7176470588235294,0.6599034140305218,0.08152704972682566,T0,9,0.21433492512584285
"('S06', 'S07', 'S11', 'S12')",0.08612947140951233,0.1679822025812937,0.8326359832635983,0.6924206664812477,0.08088651455425148,T0,9,0.21433492512584285
"('S06', 'S08', 'S11', 'S12')",0.08612947140951233,0.14489965063751686,0.8326359832635983,0.6490358591099742,0.0832130121262661,T0,9,0.21433492512584285
"('S07', 'S08', 'S11', 'S12')",0.08923368688276223,0.18530642803579023,0.7064935064935065,0.6335418636136,0.09242091341359053,T0,9,0.2146332713585093
"('S01', 'S02', 'S06', 'S07')",0.05496370822251151,0.14799998611068343,0.7685060565275909,0.647985716004849,0.0760268733676262,T1,7,0.20785747670623045
"('S01', 'S02', 'S06', 'S08')",0.05496370822251151,0.1372179855996697,0.7685060565275909,0.6758266904571041,0.08300969699247061,T1,7,0.20785747670623045
"('S01', 'S02', 'S06', 'S10')",0.05496370822251151,0.16829553083372917,0.7685060565275909,0.6541749006859522,0.08219198340656637,T1,7,0.20785747670623045
"('S01', 'S02', 'S06', 'S11')",0.05496370822251151,0.11728543833713789,0.7685060565275909,0.694213445394568,0.07194798468484248,T1,7,0.20785747670623045
"('S01', 'S02', 'S07', 'S08')",0.11599445838790545,0.19049688702764478,0.7685060565275909,0.586810546030668,0.09291797570630994,T1,7,0.20785747670623045
"('S01', 'S02', 'S07', 'S10')",0.11599445838790545,0.22306801153904232,0.7685060565275909,0.6029805241813189,0.0914425256658468,T1,7,0.20785747670623045
"('S01', 'S02', 'S07', 'S11')",0.10166634113528061,0.16269798094478738,0.7685060565275909,0.632582787963747,0.07950729253661153,T1,7,0.20785747670623045
"('S01', 'S02', 'S08', 'S10')",0.11599445838790545,0.21825815834441942,0.7685060565275909,0.5933246378429115,0.102615422326987,T1,7,0.20785747670623045
"('S01', 'S02', 'S08', 'S11')",0.08956168491089811,0.15310432134916152,0.7685060565275909,0.6324467003015263,0.08883362179292237,T1,7,0.20785747670623045
"('S01', 'S02', 'S10', 'S11')",0.1102172080858097,0.18399688671141412,0.7685060565275909,0.6406067854004143,0.08764641144723478,T1,7,0.20785747670623045
"('S01', 'S06', 'S07', 'S08')",0.05496370822251151,0.13148142246632644,0.752,0.6003266109357619,0.06725456737565745,T1,7,0.21932739555291642
"('S01', 'S06', 'S07', 'S10')",0.05496370822251151,0.18763493011087629,0.752,0.5763223629825484,0.08432259142435138,T1,7,0.21932739555291642
"('S01', 'S06', 'S07', 'S11')",0.05496370822251151,0.1112420112592517,0.752,0.6284384800527677,0.05667855051343506,T1,7,0.21932739555291642
"('S01', 'S06', 'S08', 'S10')",0.05496370822251151,0.18064007149226968,0.752,0.5932769415355943,0.09139604770570581,T1,7,0.21932739555291642
"('S01', 'S06', 'S08', 'S11')",0.05496370822251151,0.09946334623964226,0.752,0.6549128572820001,0.06190543938996012,T1,7,0.21932739555291642
"('S01', 'S06', 'S10', 'S11')",0.05496370822251151,0.15393829473504717,0.752,0.6228987162770236,0.0792617031334296,T1,7,0.21932739555291642
"('S01', 'S07', 'S08', 'S10')",0.1426846824999135,0.2231861875700928,0.5869565217391305,0.5442726669597376,0.09953225420393337,T1,7,0.21932739555291642
"('S01', 'S07', 'S08', 'S11')",0.08956168491089811,0.1326495242198017,0.6675126903553299,0.5954723017799558,0.06835041148067629,T1,7,0.21932739555291642
"('S01', 'S07', 'S10', 'S11')",0.10166634113528061,0.18861805199254478,0.6675126903553299,0.6012799286967822,0.08504893876958687,T1,7,0.21932739555291642
"('S01', 'S08', 'S10', 'S11')",0.08956168491089811,0.18281153428932606,0.6590909090909091,0.5902574451353523,0.09446590068240773,T1,7,0.21932739555291642
"('S02', 'S06', 'S07', 'S08')",0.11011910683595838,0.17968309965546003,0.7312252964426877,0.5968029539502954,0.09243359697494329,T1,7,0.20785747670623045
"('S02', 'S06', 'S07', 'S10')",0.12935380855266732,0.21767879509791044,0.7312252964426877,0.5926309306021612,0.09691426161252027,T1,7,0.20785747670623045
"('S02', 'S06', 'S07', 'S11')",0.08923368688276223,0.15381453598275385,0.7312252964426877,0.6312677234748452,0.08053704058001372,T1,7,0.20785747670623045
"('S02', 'S06', 'S08', 'S10')",0.11011910683595838,0.2162185969799303,0.7312252964426877,0.6009762933949445,0.10649601397718167,T1,7,0.20785747670623045
"('S02', 'S06', 'S08', 'S11')",0.08923368688276223,0.14757053146377064,0.7312252964426877,0.649132884943815,0.08827222553984572,T1,7,0.20785747670623045
"('S02', 'S06', 'S10', 'S11')",0.08923368688276223,0.18388766775707632,0.7312252964426877,0.636950968543918,0.0930411298721983,T1,7,0.20785747670623045
"('S02', 'S07', 'S08', 'S10')",0.1697499140104295,0.25975394447199396,0.6262376237623762,0.5597084740958139,0.11131915215614067,T1,7,0.20785747670623045
"('S02', 'S07', 'S08', 'S11')",0.08956168491089811,0.18174594085817075,0.6675126903553299,0.5974287847184968,0.09140412931129337,T1,7,0.20785747670623045
"('S02', 'S07', 'S10', 'S11')",0.10166634113528061,0.2195566564288146,0.6675126903553299,0.6230686362404025,0.09551529718908702,T1,7,0.20785747670623045
"('S02', 'S08', 'S10', 'S11')",0.08956168491089811,0.21928479922622213,0.6590909090909091,0.60343693691871,0.10744055518521484,T1,7,0.20785747670623045
"('S06', 'S07', 'S08', 'S10')",0.11011910683595838,0.20897831559252544,0.6781609195402298,0.5572400919272149,0.09764371176200497,T1,7,0.22471346708266832
"('S06', 'S07', 'S08', 'S11')",0.08923368688276223,0.11494742372133271,0.6781609195402298,0.6174742558376888,0.06201988113547658,T1,7,0.22471346708266832
"('S06', 'S07', 'S10', 'S11')",0.08923368688276223,0.17634052242512865,0.6675126903553299,0.60293988125573,0.0846745231024273,T1,7,0.22471346708266832
"('S06', 'S08', 'S10', 'S11')",0.08923368688276223,0.1738836597985527,0.6781609195402298,0.6099186468254908,0.09250034071876934,T1,7,0.22471346708266832
"('S07', 'S08', 'S10', 'S11')",0.08956168491089811,0.19732628384280082,0.6675126903553299,0.5982264164507521,0.0938601722746052,T1,7,0.2330003835880073
"('S01', 'S02', 'S04', 'S05')",0.024599646073380277,0.0970351476005159,0.8429172510518934,0.7105106013863262,0.05946547897192576,T1g,10,0.20785747670623045
"('S01', 'S02', 'S04', 'S06')",0.007029835021597819,0.09120967508229905,0.9043478260869565,0.7524639075392284,0.05494632708827194,T1g,10,0.20785747670623045
"('S01', 'S02', 'S04', 'S07')",0.05496370822251151,0.10313811513952897,0.7685060565275909,0.7022935510718424,0.0740878741019735,T1g,10,0.20785747670623045
"('S01', 'S02', 'S04', 'S08')",0.09238995478104595,0.1718817065724183,0.7685060565275909,0.6456538436089856,0.08367926132370469,T1g,10,0.20785747670623045
"('S01', 'S02', 'S04', 'S09')",0.09238995478104595,0.1591273444399205,0.7685060565275909,0.634313305638722,0.0951670765361471,T1g,10,0.20785747670623045
"('S01', 'S02', 'S04', 'S11')",0.09238995478104595,0.1531936539131249,0.8099173553719008,0.6816087356776696,0.0716672585717799,T1g,10,0.20785747670623045
"('S01', 'S02', 'S04', 'S12')",0.09238995478104595,0.13422981879671758,0.7685060565275909,0.688912827458516,0.08053936268445337,T1g,10,0.20785747670623045
"('S01', 'S02', 'S05', 'S06')",0.007029835021597819,0.09976574366146762,0.9043478260869565,0.7314222914348035,0.05646410400170442,T1g,10,0.20785747670623045
"('S01', 'S02', 'S05', 'S07')",0.05496370822251151,0.10419919739325245,0.7685060565275909,0.6959772098634286,0.07246269892871911,T1g,10,0.20785747670623045
"('S01', 'S02', 'S05', 'S08')",0.10978878042677165,0.16619614788590742,0.7685060565275909,0.6415831402434932,0.08169072204304395,T1g,10,0.20785747670623045
"('S01', 'S02', 'S05', 'S09')",0.10978878042677165,0.1573342792648229,0.7685060565275909,0.6297534352043463,0.09354754555315185,T1g,10,0.20785747670623045
"('S01', 'S02', 'S05', 'S11')",0.10978878042677165,0.15905650706983698,0.7685060565275909,0.6648829649469715,0.07190936641564294,T1g,10,0.20785747670623045
"('S01', 'S02', 'S05', 'S12')",0.10978878042677165,0.13217938213602454,0.8124137931034483,0.6895624824978285,0.07853012526417895,T1g,10,0.20785747670623045
"('S01', 'S02', 'S06', 'S07')",0.007029835021597819,0.09454140175326164,0.9043478260869565,0.7698761962548919,0.06379111007661671,T1g,10,0.20785747670623045
"('S01', 'S02', 'S06', 'S08')",0.007029835021597819,0.16051879276925574,0.9043478260869565,0.6846675572344775,0.07490073183713732,T1g,10,0.20785747670623045
"('S01', 'S02', 'S06', 'S09')",0.007029835021597819,0.15105538185259715,0.9043478260869565,0.684939305104015,0.08563762676419273,T1g,10,0.20785747670623045
"('S01', 'S02', 'S06', 'S11')",0.007029835021597819,0.15984554417464436,0.9043478260869565,0.7012096903218645,0.06680390872235896,T1g,10,0.20785747670623045
"('S01', 'S02', 'S06', 'S12')",0.007029835021597819,0.12383674720240423,0.9043478260869565,0.7221175827296197,0.07188681143105517,T1g,10,0.20785747670623045
"('S01', 'S02', 'S07', 'S08')",0.05496370822251151,0.14799998611068343,0.7685060565275909,0.647985716004849,0.0760268733676262,T1g,10,0.20785747670623045
"('S01', 'S02', 'S07', 'S09')",0.05496370822251151,0.1372179855996697,0.7685060565275909,0.6758266904571041,0.08300969699247061,T1g,10,0.20785747670623045
"('S01', 'S02', 'S07', 'S11')",0.05496370822251151,0.16829553083372917,0.7685060565275909,0.6541749006859522,0.08219198340656637,T1g,10,0.20785747670623045
"('S01', 'S02', 'S07', 'S12')",0.05496370822251151,0.11728543833713789,0.7685060565275909,0.694213445394568,0.07194798468484248,T1g,10,0.20785747670623045
"('S01', 'S02', 'S08', 'S09')",0.11599445838790545,0.19049688702764478,0.7685060565275909,0.586810546030668,0.09291797570630994,T1g,10,0.20785747670623045
"('S01', 'S02', 'S08', 'S11')",0.11599445838790545,0.22306801153904232,0.7685060565275909,0.6029805241813189,0.0914425256658468,T1g,10,0.20785747670623045
"('S01', 'S02', 'S08', 'S12')",0.10166634113528061,0.16269798094478738,0.7685060565275909,0.632582787963747,0.07950729253661153,T1g,10,0.20785747670623045
"('S01', 'S02', 'S09', 'S11')",0.11599445838790545,0.21825815834441942,0.7685060565275909,0.5933246378429115,0.102615422326987,T1g,10,0.20785747670623045
"('S01', 'S02', 'S09', 'S12')",0.08956168491089811,0.15310432134916152,0.7685060565275909,0.6324467003015263,0.08883362179292237,T1g,10,0.20785747670623045
"('S01', 'S02', 'S11', 'S12')",0.1102172080858097,0.18399688671141412,0.7685060565275909,0.6406067854004143,0.08764641144723478,T1g,10,0.20785747670623045
"('S01', 'S04', 'S05', 'S06')",0.024599646073380277,0.0991977829599372,0.8429172510518934,0.7067835734647879,0.05937602976224438,T1g,10,0.20882382673839628
"('S01', 'S04', 'S05', 'S07')",0.024599646073380277,0.08251221646939966,0.8429172510518934,0.6796563939705517,0.07126368017404928,T1g,10,0.20882382673839628
"('S01', 'S04', 'S05', 'S08')",0.024599646073380277,0.14774749233947848,0.8429172510518934,0.6598288632429723,0.07906047603521314,T1g,10,0.20882382673839628
"('S01', 'S04', 'S05', 'S09')",0.024599646073380277,0.13472825667292643,0.8429172510518934,0.6354281106727601,0.09132285075313325,T1g,10,0.20882382673839628
"('S01', 'S04', 'S05', 'S11')",0.024599646073380277,0.12302163185023751,0.8429172510518934,0.6993306341216202,0.06554604132631847,T1g,10,0.20882382673839628
"('S01', 'S04', 'S05', 'S12')",0.024599646073380277,0.11216787603923983,0.8429172510518934,0.7137895520324989,0.07557409522757076,T1g,10,0.20882382673839628
"('S01', 'S04', 'S06', 'S07')",0.05496370822251151,0.10427565224032598,0.7566844919786097,0.6962013253221487,0.07367870385566729,T1g,10,0.2137859227205321
"('S01', 'S04', 'S06', 'S08')",0.09863085877130373,0.17349136863374415,0.7566844919786097,0.6455592251940904,0.08335709836302692,T1g,10,0.2137859227205321
"('S01', 'S04', 'S06', 'S09')",0.09863085877130373,0.1598705906716179,0.7566844919786097,0.6332599255325625,0.09449954449789455,T1g,10,0.2137859227205321
"('S01', 'S04', 'S06', 'S11')",0.09863085877130373,0.15523190036596224,0.8099173553719008,0.678303304456647,0.07152719616675489,T1g,10,0.2137859227205321
"('S01', 'S04', 'S06', 'S12')",0.09863085877130373,0.13524647251653688,0.7566844919786097,0.6889905972244238,0.0800173939281674,T1g,10,0.2137859227205321
"('S01', 'S04', 'S07', 'S08')",0.05496370822251151,0.13985354175284936,0.752,0.6171952860416006,0.08037229537830601,T1g,10,0.2137859227205321
"('S01', 'S04', 'S07', 'S09')",0.05496370822251151,0.12491417419636797,0.752,0.6324652129627902,0.08776067021096264,T1g,10,0.2137859227205321
"('S01', 'S04', 'S07', 'S11')",0.05496370822251151,0.14256286680272445,0.8099173553719008,0.6395864168978733,0.0828043263357525,T1g,10,0.2137859227205321
"('S01', 'S04', 'S07', 'S12')",0.05496370822251151,0.10757614342894783,0.7566844919786097,0.6694043619665108,0.07596762266674491,T1g,10,0.2137859227205321
"('S01', 'S04', 'S08', 'S09')",0.11791203514481496,0.1814314010017669,0.6507537688442211,0.57801560742871,0.09623772167164096,T1g,10,0.2137859227205321
"('S01', 'S04', 'S08', 'S11')",0.11791203514481496,0.20057367288546157,0.8099173553719008,0.622958579285596,0.09062364134187194,T1g,10,0.2137859227205321
"('S01', 'S04', 'S08', 'S12')",0.10166634113528061,0.1562270114140213,0.7566844919786097,0.6423402434280457,0.08209570326535297,T1g,10,0.2137859227205321
"('S01', 'S04', 'S09', 'S11')",0.11791203514481496,0.19160645264537113,0.8099173553719008,0.6007316454161232,0.10220208921082437,T1g,10,0.2137859227205321
"('S01', 'S04', 'S09', 'S12')",0.08956168491089811,0.1424759847729279,0.7566844919786097,0.6296331082347596,0.09182758372947603,T1g,10,0.2137859227205321
"('S01', 'S04', 'S11', 'S12')",0.1102172080858097,0.1599396975074775,0.8099173553719008,0.6665661870398826,0.08650174309448255,T1g,10,0.2137859227205321
"('S01', 'S05', 'S06', 'S07')",0.05496370822251151,0.1055346601901812,0.7566844919786097,0.6881282169503602,0.07204464591115395,T1g,10,0.20882382673839628
"('S01', 'S05', 'S06', 'S08')",0.10978878042677165,0.16800373564336513,0.7566844919786097,0.6397317546652234,0.08135967631110723,T1g,10,0.20882382673839628
"('S01', 'S05', 'S06', 'S09')",0.10978878042677165,0.15827545119265218,0.7566844919786097,0.6269432879348122,0.09287113074364035,T1g,10,0.20882382673839628
"('S01', 'S05', 'S06', 'S11')",0.10978878042677165,0.16129267921880608,0.7613941018766756,0.6598207665625743,0.07176042123935898,T1g,10,0.20882382673839628
"('S01', 'S05', 'S06', 'S12')",0.10978878042677165,0.1333939615519757,0.8124137931034483,0.6878834851003618,0.07799927373663405,T1g,10,0.20882382673839628
"('S01', 'S05', 'S07', 'S08')",0.05496370822251151,0.12687092243702514,0.752,0.6260930904087445,0.07523192123969945,T1g,10,0.20882382673839628
"('S01', 'S05', 'S07', 'S09')",0.05496370822251151,0.11582404839195704,0.752,0.6408738502610509,0.08298930437002157,T1g,10,0.20882382673839628
"('S01', 'S05', 'S07', 'S11')",0.05496370822251151,0.14112865933012342,0.7613941018766756,0.6358291538998116,0.07989459932166973,T1g,10,0.20882382673839628
"('S01', 'S05', 'S07', 'S12')",0.05496370822251151,0.09822864613894156,0.8124137931034483,0.6830225247384597,0.0708065503885247,T1g,10,0.20882382673839628
"('S01', 'S05', 'S08', 'S09')",0.10978878042677165,0.16559463425712195,0.6781609195402298,0.5886698825698924,0.09110299172329356,T1g,10,0.20882382673839628
"('S01', 'S05', 'S08', 'S11')",0.10978878042677165,0.1923928244726264,0.7613941018766756,0.6214469541304559,0.08735055022038281,T1g,10,0.20882382673839628
"('S01', 'S05', 'S08', 'S12')",0.10166634113528061,0.14013287318378087,0.8124137931034483,0.6582040440429163,0.07657126687972639,T1g,10,0.20882382673839628
"('S01', 'S05', 'S09', 'S11')",0.10978878042677165,0.18731809774394892,0.7613941018766756,0.5987308531921,0.09929800638700075,T1g,10,0.20882382673839628
"('S01', 'S05', 'S09', 'S12')",0.08956168491089811,0.13027434005410055,0.8124137931034483,0.6450077417807468,0.08667215564151493,T1g,10,0.20882382673839628
"('S01', 'S05', 'S11', 'S12')",0.10978878042677165,0.15539397112046005,0.8124137931034483,0.6697749202895475,0.08320795383337976,T1g,10,0.20882382673839628
"('S01', 'S06', 'S07', 'S08')",0.05496370822251151,0.14878247560951674,0.7566844919786097,0.6437691325984236,0.07537610659906464,T1g,10,0.2146332713585093
"('S01', 'S06', 'S07', 'S09')",0.05496370822251151,0.1371340592688748,0.7566844919786097,0.6706513453594144,0.08201356114633428,T1g,10,0.2146332713585093
"('S01', 'S06', 'S07', 'S11')",0.05496370822251151,0.16950660472407397,0.7566844919786097,0.6467475044733993,0.08172331719365758,T1g,10,0.2146332713585093
"('S01', 'S06', 'S07', 'S12')",0.05496370822251151,0.11747491949446454,0.7566844919786097,0.6901692501689456,0.07109741212067273,T1g,10,0.2146332713585093
"('S01', 'S06', 'S08', 'S09')",0.11530090838712659,0.19088508565737872,0.7566844919786097,0.5876328082677768,0.09200884714580204,T1g,10,0.2146332713585093
"('S01', 'S06', 'S08', 'S11')",0.11530090838712659,0.2247512103899162,0.7566844919786097,0.6015507353035645,0.09106086673856643,T1g,10,0.2146332713585093
"('S01', 'S06', 'S08', 'S12')",0.10166634113528061,0.16335958706264309,0.7566844919786097,0.634536200072923,0.0787437272580702,T1g,10,0.2146332713585093
"('S01', 'S06', 'S09', 'S11')",0.11530090838712659,0.21907494136566485,0.7566844919786097,0.590936087273893,0.10188839432213187,T1g,10,0.2146332713585093
"('S01', 'S06', 'S09', 'S12')",0.08956168491089811,0.15289951163738869,0.7566844919786097,0.633441350719438,0.08772468743680628,T1g,10,0.2146332713585093
"('S01', 'S06', 'S11', 'S12')",0.1102172080858097,0.18508707722078144,0.7566844919786097,0.6393493847034629,0.08706494672434624,T1g,10,0.2146332713585093
"('S01', 'S07', 'S08', 'S09')",0.05496370822251151,0.13148142246632644,0.752,0.6003266109357619,0.06725456737565745,T1g,10,0.21932739555291642
"('S01', 'S07', 'S08', 'S11')",0.05496370822251151,0.18763493011087629,0.752,0.5763223629825484,0.08432259142435138,T1g,10,0.21932739555291642
"('S01', 'S07', 'S08', 'S12')",0.05496370822251151,0.1112420112592517,0.752,0.6284384800527677,0.05667855051343506,T1g,10,0.21932739555291642
"('S01', 'S07', 'S09', 'S11')",0.05496370822251151,0.18064007149226968,0.752,0.5932769415355943,0.09139604770570581,T1g,10,0.21932739555291642
"('S01', 'S07', 'S09', 'S12')",0.05496370822251151,0.09946334623964226,0.752,0.6549128572820001,0.06190543938996012,T1g,10,0.21932739555291642
"('S01', 'S07', 'S11', 'S12')",0.05496370822251151,0.15393829473504717,0.752,0.6228987162770236,0.0792617031334296,T1g,10,0.21932739555291642
"('S01', 'S08', 'S09', 'S11')",0.1426846824999135,0.2231861875700928,0.5869565217391305,0.5442726669597376,0.09953225420393337,T1g,10,0.21932739555291642
"('S01', 'S08', 'S09', 'S12')",0.08956168491089811,0.1326495242198017,0.6675126903553299,0.5954723017799558,0.06835041148067629,T1g,10,0.21932739555291642
"('S01', 'S08', 'S11', 'S12')",0.10166634113528061,0.18861805199254478,0.6675126903553299,0.6012799286967822,0.08504893876958687,T1g,10,0.21932739555291642
"('S01', 'S09', 'S11', 'S12')",0.08956168491089811,0.18281153428932606,0.6590909090909091,0.5902574451353523,0.09446590068240773,T1g,10,0.21932739555291642
"('S02', 'S04', 'S05', 'S06')",0.007029835021597819,0.07885512906545522,0.9043478260869565,0.757167661326318,0.03909262355090543,T1g,10,0.20785747670623045
"('S02', 'S04', 'S05', 'S07')",0.024599646073380277,0.09377759275584774,0.8429172510518934,0.7019674755544717,0.07060230263836904,T1g,10,0.20785747670623045
"('S02', 'S04', 'S05', 'S08')",0.024599646073380277,0.16000210004016735,0.8429172510518934,0.6898764001036185,0.07508603018026436,T1g,10,0.20785747670623045
"('S02', 'S04', 'S05', 'S09')",0.024599646073380277,0.15251752487424153,0.8429172510518934,0.6568664317731437,0.08985670098149141,T1g,10,0.20785747670623045
"('S02', 'S04', 'S05', 'S11')",0.024599646073380277,0.1226530878494535,0.8429172510518934,0.740601179827083,0.051492532143559706,T1g,10,0.20785747670623045
"('S02', 'S04', 'S05', 'S12')",0.024599646073380277,0.1243279917749236,0.8429172510518934,0.7415807735404266,0.07278740592322178,T1g,10,0.20785747670623045
"('S02', 'S04', 'S06', 'S07')",0.007029835021597819,0.09553964457211828,0.9043478260869565,0.7365632027212002,0.06681340440826333,T1g,10,0.20785747670623045
"('S02', 'S04', 'S06', 'S08')",0.007029835021597819,0.16574459237977723,0.9043478260869565,0.6936575578698679,0.07317873059635444,T1g,10,0.20785747670623045
"('S02', 'S04', 'S06', 'S09')",0.007029835021597819,0.15765847491827722,0.9043478260869565,0.6727490424480775,0.08682947281452902,T1g,10,0.20785747670623045
"('S02', 'S04', 'S06', 'S11')",0.007029835021597819,0.13486197241052233,0.9043478260869565,0.7376246459772412,0.051269765072272426,T1g,10,0.20785747670623045
"('S02', 'S04', 'S06', 'S12')",0.007029835021597819,0.12740520429756474,0.9043478260869565,0.7348326145474829,0.0710267827120947,T1g,10,0.20785747670623045
"('S02', 'S04', 'S07', 'S08')",0.09238995478104595,0.1637147956798124,0.7335092348284961,0.6372206124397684,0.08981595628729223,T1g,10,0.20785747670623045
"('S02', 'S04', 'S07', 'S09')",0.09238995478104595,0.15431008862395734,0.7335092348284961,0.6438813236006954,0.09971262720325581,T1g,10,0.20785747670623045
"('S02', 'S04', 'S07', 'S11')",0.09238995478104595,0.1538009690282146,0.8099173553719008,0.6708347521408577,0.08216892391692875,T1g,10,0.20785747670623045
"('S02', 'S04', 'S07', 'S12')",0.08923368688276223,0.13134290539090576,0.7566844919786097,0.68717337301196,0.08659904012633092,T1g,10,0.20785747670623045
"('S02', 'S04', 'S08', 'S09')",0.09238995478104595,0.21181654684359696,0.7335092348284961,0.5971681733433413,0.10487661034466561,T1g,10,0.20785747670623045
"('S02', 'S04', 'S08', 'S11')",0.09238995478104595,0.2128010065251923,0.8099173553719008,0.6619433698053064,0.08667517060377965,T1g,10,0.20785747670623045
"('S02', 'S04', 'S08', 'S12')",0.09238995478104595,0.18098300479022,0.7566844919786097,0.6678457097502211,0.08941405240567042,T1g,10,0.20785747670623045
"('S02', 'S04', 'S09', 'S11')",0.09238995478104595,0.2093684467857283,0.8099173553719008,0.6311072201755712,0.10076191455603904,T1g,10,0.20785747670623045
"('S02', 'S04', 'S09', 'S12')",0.08956168491089811,0.17276663864975284,0.7566844919786097,0.6465293587966724,0.10165422895310045,T1g,10,0.20785747670623045
"('S02', 'S04', 'S11', 'S12')",0.09238995478104595,0.17207253918220322,0.8099173553719008,0.7032946622068744,0.08374102890699005,T1g,10,0.20785747670623045
"('S02', 'S05', 'S06', 'S07')",0.007029835021597819,0.10300853764300266,0.9043478260869565,0.7158360819117924,0.0683013806260762,T1g,10,0.20785747670623045
"('S02', 'S05', 'S06', 'S08')",0.007029835021597819,0.16646684451042726,0.9043478260869565,0.6751760749033817,0.07430334270676094,T1g,10,0.20785747670623045
"('S02', 'S05', 'S06', 'S09')",0.007029835021597819,0.16227322056034066,0.9043478260869565,0.653778392412708,0.08832309322260101,T1g,10,0.20785747670623045
"('S02', 'S05', 'S06', 'S11')",0.007029835021597819,0.14713263638439555,0.9043478260869565,0.7064880956455494,0.05462502430720272,T1g,10,0.20785747670623045
"('S02', 'S05', 'S06', 'S12')",0.007029835021597819,0.13176257845403283,0.9043478260869565,0.7210714899858015,0.07213069668288753,T1g,10,0.20785747670623045
"('S02', 'S05', 'S07', 'S08')",0.08658141059058544,0.15694206148501744,0.7312252964426877,0.6334644043692929,0.08779761631101186,T1g,10,0.20785747670623045
